Metric,Average,Std Dev,Min,Max
Train MAE H24,0.011002,0.012566,0.001003,0.028725
Train MAE H48,0.002244,0.001040,0.001127,0.003630
Train MAE H72,0.002573,0.001540,0.001227,0.004729
Train MAE H96,0.002659,0.001454,0.001601,0.004715
Train MAE H120,0.003588,0.001542,0.002124,0.005720
Train MAE H144,0.022113,0.003534,0.017492,0.026074
Train R2 H24,0.977715,0.031089,0.933750,0.999937
Train R2 H48,0.999766,0.000170,0.999531,0.999928
Train R2 H72,0.999657,0.000318,0.999209,0.999920
Train R2 H96,0.999648,0.000303,0.999219,0.999869
Train R2 H120,0.999269,0.000582,0.998451,0.999763
Train R2 H144,0.965003,0.011983,0.950409,0.979759
Train Uncertainty H24,0.001957,0.001559,0.000149,0.003955
Train Uncertainty H48,0.002621,0.000949,0.001894,0.003961
Train Uncertainty H72,0.002679,0.001003,0.001931,0.004097
Train Uncertainty H96,0.003008,0.001162,0.002096,0.004648
Train Uncertainty H120,0.003142,0.001229,0.002152,0.004874
Train Uncertainty H144,0.004826,0.001080,0.003734,0.006297
Train SNR H24,3311.063477,3920.134521,334.415649,8849.801758
Train SNR H48,563.752319,163.003769,334.393951,698.466370
Train SNR H72,555.368408,164.577560,323.122955,684.727539
Train SNR H96,498.353180,152.481583,284.751953,630.782715
Train SNR H120,479.008545,149.255859,271.104279,614.549011
Train SNR H144,287.143951,59.193130,210.152664,354.100037
Validation MAE H24,0.002246,0.001467,0.000699,0.004216
Validation MAE H48,0.001904,0.000960,0.001050,0.003245
Validation MAE H72,0.002039,0.000832,0.001322,0.003206
Validation MAE H96,0.002883,0.001659,0.001408,0.005201
Validation MAE H120,0.002564,0.000883,0.001719,0.003783
Validation MAE H144,0.006145,0.000308,0.005709,0.006371
Validation R2 H24,0.984923,0.016324,0.962038,0.998993
Validation R2 H48,0.991814,0.007143,0.981755,0.997647
Validation R2 H72,0.990701,0.006637,0.981347,0.996056
Validation R2 H96,0.979993,0.018856,0.953474,0.995684
Validation R2 H120,0.985019,0.009194,0.972192,0.993274
Validation R2 H144,0.921650,0.006880,0.916046,0.931341
Validation Uncertainty H24,0.000919,0.000946,0.000149,0.002251
Validation Uncertainty H48,0.001096,0.000757,0.000540,0.002167
Validation Uncertainty H72,0.001193,0.000818,0.000583,0.002349
Validation Uncertainty H96,0.001511,0.001099,0.000719,0.003066
Validation Uncertainty H120,0.001955,0.001579,0.000827,0.004188
Validation Uncertainty H144,0.002949,0.001353,0.001902,0.004859
Validation SNR H24,3959.901123,3081.452637,531.866516,8004.038574
Validation SNR H48,1605.298218,746.758545,553.202759,2210.679932
Validation SNR H72,1468.063599,682.686401,509.625671,2047.972778
Validation SNR H96,1215.423828,583.383179,391.345093,1661.734497
Validation SNR H120,1045.037231,537.187134,285.661102,1443.854858
Validation SNR H144,481.558136,168.412628,245.597427,627.576355
Test MAE H24,0.001946,0.000974,0.000589,0.002826
Test MAE H48,0.002242,0.001431,0.001143,0.004263
Test MAE H72,0.001974,0.001056,0.000959,0.003430
Test MAE H96,0.003437,0.002368,0.001019,0.006653
Test MAE H120,0.002774,0.000817,0.001619,0.003405
Test MAE H144,0.004234,0.000606,0.003635,0.005065
Test R2 H24,0.962082,0.028315,0.927866,0.997205
Test R2 H48,0.956790,0.045280,0.892787,0.990555
Test R2 H72,0.966249,0.030712,0.923104,0.992147
Test R2 H96,0.892712,0.115081,0.731280,0.991319
Test R2 H120,0.940432,0.027727,0.913039,0.978426
Test R2 H144,0.845856,0.040786,0.790054,0.886400
Test Uncertainty H24,0.000877,0.000969,0.000151,0.002247
Test Uncertainty H48,0.000972,0.000800,0.000337,0.002100
Test Uncertainty H72,0.001049,0.000876,0.000344,0.002285
Test Uncertainty H96,0.001326,0.001087,0.000550,0.002864
Test Uncertainty H120,0.001744,0.001501,0.000562,0.003862
Test Uncertainty H144,0.002393,0.001394,0.001345,0.004363
Test SNR H24,4246.221680,2857.406982,500.910065,7432.895508
Test SNR H48,2073.030273,1160.341797,536.944519,3340.993164
Test SNR H72,1974.686523,1141.555298,493.080231,3270.786865
Test SNR H96,1477.333496,766.000488,394.480225,2045.342896
Test SNR H120,1228.696411,708.296021,291.381897,2003.304688
Test SNR H144,619.151306,257.203613,257.471924,833.480896
