Metric,Average,Std Dev,Min,Max
Train MAE H24,0.000585,0.000030,0.000556,0.000627
Train MAE H48,0.000840,0.000111,0.000743,0.000996
Train MAE H72,0.001448,0.000321,0.001122,0.001885
Train MAE H96,0.001036,0.000112,0.000908,0.001180
Train MAE H120,0.001236,0.000289,0.000856,0.001555
Train MAE H144,0.004636,0.000105,0.004498,0.004751
Train R2 H24,0.999946,0.000005,0.999939,0.999951
Train R2 H48,0.999899,0.000029,0.999858,0.999926
Train R2 H72,0.999759,0.000086,0.999638,0.999836
Train R2 H96,0.999852,0.000037,0.999801,0.999888
Train R2 H120,0.999790,0.000088,0.999678,0.999894
Train R2 H144,0.996979,0.000120,0.996823,0.997114
Train Uncertainty H24,0.000853,0.000087,0.000737,0.000947
Train Uncertainty H48,0.001052,0.000081,0.000982,0.001166
Train Uncertainty H72,0.001059,0.000105,0.000937,0.001192
Train Uncertainty H96,0.001060,0.000060,0.001010,0.001146
Train Uncertainty H120,0.001223,0.000084,0.001140,0.001338
Train Uncertainty H144,0.001453,0.000010,0.001440,0.001465
Train SNR H24,1462.201660,155.478790,1302.077271,1672.765259
Train SNR H48,1179.127930,87.057587,1057.519653,1256.578735
Train SNR H72,1176.277832,114.022179,1035.448120,1314.713501
Train SNR H96,1166.175903,63.654732,1076.681641,1219.347412
Train SNR H120,1012.638367,66.630295,922.203674,1080.781006
Train SNR H144,849.013000,6.086488,842.006104,856.846069
Validation MAE H24,0.000541,0.000050,0.000476,0.000598
Validation MAE H48,0.000777,0.000112,0.000672,0.000932
Validation MAE H72,0.001073,0.000215,0.000870,0.001371
Validation MAE H96,0.000927,0.000204,0.000716,0.001202
Validation MAE H120,0.000907,0.000081,0.000794,0.000979
Validation MAE H144,0.004786,0.000134,0.004689,0.004976
Validation R2 H24,0.999379,0.000106,0.999256,0.999515
Validation R2 H48,0.998767,0.000311,0.998336,0.999055
Validation R2 H72,0.997831,0.000712,0.996845,0.998501
Validation R2 H96,0.998270,0.000624,0.997438,0.998941
Validation R2 H120,0.998292,0.000291,0.997995,0.998687
Validation R2 H144,0.953594,0.003022,0.949320,0.955743
Validation Uncertainty H24,0.000803,0.000087,0.000687,0.000897
Validation Uncertainty H48,0.001006,0.000082,0.000935,0.001120
Validation Uncertainty H72,0.000973,0.000098,0.000859,0.001099
Validation Uncertainty H96,0.000953,0.000046,0.000916,0.001018
Validation Uncertainty H120,0.001093,0.000088,0.001017,0.001217
Validation Uncertainty H144,0.001286,0.000025,0.001268,0.001322
Validation SNR H24,1508.549194,170.736893,1332.843994,1739.832520
Validation SNR H48,1196.427368,92.997498,1066.490845,1279.007446
Validation SNR H72,1241.839966,123.401138,1088.905518,1391.108643
Validation SNR H96,1256.018066,58.321899,1173.842651,1303.234619
Validation SNR H120,1099.744873,84.582802,981.535156,1174.699707
Validation SNR H144,928.224060,17.883661,902.940186,941.397278
Test MAE H24,0.000476,0.000068,0.000389,0.000556
Test MAE H48,0.000759,0.000274,0.000536,0.001145
Test MAE H72,0.000968,0.000346,0.000603,0.001433
Test MAE H96,0.001124,0.000262,0.000853,0.001479
Test MAE H120,0.001055,0.000116,0.000891,0.001140
Test MAE H144,0.003970,0.000268,0.003663,0.004316
Test R2 H24,0.998028,0.000471,0.997527,0.998658
Test R2 H48,0.995095,0.003080,0.990757,0.997603
Test R2 H72,0.992287,0.004542,0.986117,0.996921
Test R2 H96,0.990466,0.003613,0.985498,0.993983
Test R2 H120,0.991209,0.001570,0.989836,0.993408
Test R2 H144,0.869153,0.013972,0.852001,0.886225
Test Uncertainty H24,0.000684,0.000083,0.000568,0.000758
Test Uncertainty H48,0.000868,0.000096,0.000782,0.001003
Test Uncertainty H72,0.000797,0.000096,0.000685,0.000921
Test Uncertainty H96,0.000765,0.000058,0.000723,0.000848
Test Uncertainty H120,0.000925,0.000083,0.000855,0.001042
Test Uncertainty H144,0.001073,0.000044,0.001017,0.001125
Test SNR H24,1668.994019,219.021866,1481.916504,1976.325562
Test SNR H48,1308.538696,136.599640,1119.212402,1436.456055
Test SNR H72,1430.023926,169.859451,1220.897339,1636.948853
Test SNR H96,1474.184570,106.251381,1323.936768,1551.101074
Test SNR H120,1222.775391,103.643951,1077.469116,1312.092285
Test SNR H144,1046.013184,43.922939,994.575012,1101.888916
