ts,stage,generation,candidate,VmRSS_kB,VmHWM_kB,gpu_current_B,gpu_peak_B,extra
1765811796.604,after_fit,1,6,1229696,1229696,,,
1765811797.959,subprocess_ok,1,6,867176,867176,,,{"fitness":0.004480300005525351,"naive_mae":0.004130146000534296}
1765811797.959,candidate_end,1,6,867176,867176,,,
1765811797.959,candidate_start,1,7,867176,867176,,,
1765811798.193,subprocess_start,1,7,867176,867176,,,{"params":{"use_log1p_features":["typical_price"],"window_size":40,"positional_encoding":true,"encoder_conv_layers":1,"encoder_base_filters":23,"encoder_lstm_units":28,"horizon_embedding_dim":17,"horizon_attn_key_dim":32}}
1765811800.684,before_preprocess,1,7,861824,861824,,,
1765811800.969,after_preprocess,1,7,868932,871704,,,
1765811800.969,before_build_model,1,7,868960,871704,,,
1765811801.071,after_build_model,1,7,873188,873188,,,
1765811801.071,before_fit,1,7,873188,873188,,,{"params":{"use_log1p_features":["typical_price"],"window_size":40,"positional_encoding":true,"encoder_conv_layers":1,"encoder_base_filters":23,"encoder_lstm_units":28,"horizon_embedding_dim":17,"horizon_attn_key_dim":32}}
1765812339.427,after_fit,1,7,1207600,1207912,,,
1765812340.728,subprocess_ok,1,7,867176,867176,,,{"fitness":0.004600645042955875,"naive_mae":0.0041398839093744755}
1765812340.729,candidate_end,1,7,867176,867176,,,
1765812340.729,candidate_start,1,8,867176,867176,,,
1765812340.965,subprocess_start,1,8,867176,867176,,,{"params":{"use_log1p_features":null,"window_size":35,"positional_encoding":true,"encoder_conv_layers":2,"encoder_base_filters":83,"encoder_lstm_units":32,"horizon_embedding_dim":18,"horizon_attn_key_dim":8}}
1765812343.420,before_preprocess,1,8,861824,861824,,,
1765812343.696,after_preprocess,1,8,867280,867280,,,
1765812343.697,before_build_model,1,8,867280,867280,,,
1765812343.806,after_build_model,1,8,872840,872840,,,
1765812343.806,before_fit,1,8,872840,872840,,,{"params":{"use_log1p_features":null,"window_size":35,"positional_encoding":true,"encoder_conv_layers":2,"encoder_base_filters":83,"encoder_lstm_units":32,"horizon_embedding_dim":18,"horizon_attn_key_dim":8}}
1765812953.780,after_fit,1,8,1291144,1291144,,,
1765812955.095,subprocess_ok,1,8,867176,867176,,,{"fitness":0.00418552290648222,"naive_mae":0.004130555782467127}
1765812955.095,candidate_end,1,8,867176,867176,,,
1765812955.095,candidate_start,1,9,867176,867176,,,
1765812955.332,subprocess_start,1,9,867176,867176,,,{"params":{"use_log1p_features":["typical_price"],"window_size":31,"positional_encoding":true,"encoder_conv_layers":2,"encoder_base_filters":36,"encoder_lstm_units":11,"horizon_embedding_dim":10,"horizon_attn_key_dim":25}}
1765812957.796,before_preprocess,1,9,861644,861644,,,
1765812958.084,after_preprocess,1,9,871136,871136,,,
1765812958.084,before_build_model,1,9,871136,871136,,,
1765812958.188,after_build_model,1,9,874812,874812,,,
1765812958.188,before_fit,1,9,874812,874812,,,{"params":{"use_log1p_features":["typical_price"],"window_size":31,"positional_encoding":true,"encoder_conv_layers":2,"encoder_base_filters":36,"encoder_lstm_units":11,"horizon_embedding_dim":10,"horizon_attn_key_dim":25}}
1765813506.377,after_fit,1,9,1210932,1210932,,,
1765813507.669,subprocess_ok,1,9,867176,867176,,,{"fitness":0.004172733519226313,"naive_mae":0.00412805937230587}
1765813507.669,candidate_end,1,9,867176,867176,,,
1765813507.671,candidate_start,1,10,867176,867176,,,
1765813507.908,subprocess_start,1,10,867176,867176,,,{"params":{"use_log1p_features":null,"window_size":45,"positional_encoding":false,"encoder_conv_layers":4,"encoder_base_filters":90,"encoder_lstm_units":22,"horizon_embedding_dim":16,"horizon_attn_key_dim":16}}
1765813510.390,before_preprocess,1,10,861920,861920,,,
1765813510.668,after_preprocess,1,10,868540,868540,,,
1765813510.668,before_build_model,1,10,868540,868540,,,
1765813510.779,after_build_model,1,10,873356,873356,,,
1765813510.779,before_fit,1,10,873356,873356,,,{"params":{"use_log1p_features":null,"window_size":45,"positional_encoding":false,"encoder_conv_layers":4,"encoder_base_filters":90,"encoder_lstm_units":22,"horizon_embedding_dim":16,"horizon_attn_key_dim":16}}
1765813961.437,after_fit,1,10,1371876,1376224,,,
1765813962.806,subprocess_ok,1,10,867176,867176,,,{"fitness":0.005279575474560261,"naive_mae":0.004142071586102247}
1765813962.806,candidate_end,1,10,867176,867176,,,
1765813962.807,candidate_start,1,11,867176,867176,,,
1765813963.044,subprocess_start,1,11,867176,867176,,,{"params":{"use_log1p_features":null,"window_size":44,"positional_encoding":true,"encoder_conv_layers":1,"encoder_base_filters":83,"encoder_lstm_units":12,"horizon_embedding_dim":32,"horizon_attn_key_dim":18}}
1765813965.532,before_preprocess,1,11,862148,862148,,,
1765813965.809,after_preprocess,1,11,868604,868604,,,
1765813965.809,before_build_model,1,11,868604,868604,,,
1765813965.911,after_build_model,1,11,873244,873244,,,
1765813965.911,before_fit,1,11,873244,873244,,,{"params":{"use_log1p_features":null,"window_size":44,"positional_encoding":true,"encoder_conv_layers":1,"encoder_base_filters":83,"encoder_lstm_units":12,"horizon_embedding_dim":32,"horizon_attn_key_dim":18}}
1765814575.021,after_fit,1,11,1217544,1243624,,,
1765814576.331,subprocess_ok,1,11,867176,867176,,,{"fitness":0.00433348910883069,"naive_mae":0.004142466466873884}
1765814576.331,candidate_end,1,11,867176,867176,,,
1765814576.332,candidate_start,1,12,867176,867176,,,
1765814576.570,subprocess_start,1,12,867176,867176,,,{"params":{"use_log1p_features":["typical_price"],"window_size":55,"positional_encoding":false,"encoder_conv_layers":1,"encoder_base_filters":8,"encoder_lstm_units":21,"horizon_embedding_dim":20,"horizon_attn_key_dim":8}}
1765814579.046,before_preprocess,1,12,861756,861756,,,
1765814579.335,after_preprocess,1,12,871628,874944,,,
1765814579.335,before_build_model,1,12,871656,874944,,,
1765814579.433,after_build_model,1,12,875084,875084,,,
1765814579.434,before_fit,1,12,875084,875084,,,{"params":{"use_log1p_features":["typical_price"],"window_size":55,"positional_encoding":false,"encoder_conv_layers":1,"encoder_base_filters":8,"encoder_lstm_units":21,"horizon_embedding_dim":20,"horizon_attn_key_dim":8}}
1765815102.311,after_fit,1,12,1186492,1186492,,,
1765815103.624,subprocess_ok,1,12,867176,867176,,,{"fitness":0.004802639130502939,"naive_mae":0.004147319123148918}
1765815103.624,candidate_end,1,12,867176,867176,,,
1765815103.625,candidate_start,1,13,867176,867176,,,
1765815103.861,subprocess_start,1,13,867176,867176,,,{"params":{"use_log1p_features":["typical_price"],"window_size":48,"positional_encoding":false,"encoder_conv_layers":1,"encoder_base_filters":128,"encoder_lstm_units":32,"horizon_embedding_dim":32,"horizon_attn_key_dim":22}}
1765815106.353,before_preprocess,1,13,861832,861832,,,
1765815106.642,after_preprocess,1,13,870836,873704,,,
1765815106.642,before_build_model,1,13,870836,873704,,,
1765815106.740,after_build_model,1,13,874584,874584,,,
1765815106.740,before_fit,1,13,874584,874584,,,{"params":{"use_log1p_features":["typical_price"],"window_size":48,"positional_encoding":false,"encoder_conv_layers":1,"encoder_base_filters":128,"encoder_lstm_units":32,"horizon_embedding_dim":32,"horizon_attn_key_dim":22}}
1765815892.139,after_fit,1,13,1277216,1334960,,,
1765815893.442,subprocess_ok,1,13,867176,867176,,,{"fitness":0.004424326587468386,"naive_mae":0.0041446564719080925}
1765815893.442,candidate_end,1,13,867176,867176,,,
1765815893.447,candidate_start,2,1,867176,867176,,,
1765815893.693,subprocess_start,2,1,867176,867176,,,{"params":{"use_log1p_features":null,"window_size":24,"positional_encoding":true,"encoder_conv_layers":2,"encoder_base_filters":83,"encoder_lstm_units":32,"horizon_embedding_dim":8,"horizon_attn_key_dim":11}}
1765815896.180,before_preprocess,2,1,862108,862108,,,
1765815896.463,after_preprocess,2,1,867328,867684,,,
1765815896.464,before_build_model,2,1,867328,867684,,,
1765815896.571,after_build_model,2,1,872840,872840,,,
1765815896.571,before_fit,2,1,872840,872840,,,{"params":{"use_log1p_features":null,"window_size":24,"positional_encoding":true,"encoder_conv_layers":2,"encoder_base_filters":83,"encoder_lstm_units":32,"horizon_embedding_dim":8,"horizon_attn_key_dim":11}}
1765816436.859,after_fit,2,1,1220832,1220832,,,
1765816438.168,subprocess_ok,2,1,867176,867176,,,{"fitness":0.004276189487427473,"naive_mae":0.004131037276238203}
1765816438.168,candidate_end,2,1,867176,867176,,,
1765816438.169,candidate_start,2,2,867176,867176,,,
1765816438.406,subprocess_start,2,2,867176,867176,,,{"params":{"use_log1p_features":["typical_price"],"window_size":84,"positional_encoding":true,"encoder_conv_layers":1,"encoder_base_filters":87,"encoder_lstm_units":32,"horizon_embedding_dim":20,"horizon_attn_key_dim":18}}
1765816440.882,before_preprocess,2,2,862296,862296,,,
1765816441.179,after_preprocess,2,2,872224,880344,,,
1765816441.179,before_build_model,2,2,872224,880344,,,
1765816441.279,after_build_model,2,2,875896,880344,,,
1765816441.279,before_fit,2,2,875896,880344,,,{"params":{"use_log1p_features":["typical_price"],"window_size":84,"positional_encoding":true,"encoder_conv_layers":1,"encoder_base_filters":87,"encoder_lstm_units":32,"horizon_embedding_dim":20,"horizon_attn_key_dim":18}}
1765817093.491,after_fit,2,2,1352372,1369496,,,
1765817094.840,subprocess_ok,2,2,867176,867176,,,{"fitness":0.0048472280614078045,"naive_mae":0.004159414675086737}
1765817094.841,candidate_end,2,2,867176,867176,,,
1765817094.841,candidate_start,2,3,867176,867176,,,
1765817095.080,subprocess_start,2,3,867176,867176,,,{"params":{"use_log1p_features":["typical_price"],"window_size":32,"positional_encoding":true,"encoder_conv_layers":1,"encoder_base_filters":35,"encoder_lstm_units":9,"horizon_embedding_dim":21,"horizon_attn_key_dim":25}}
1765817097.551,before_preprocess,2,3,862112,862112,,,
1765817097.836,after_preprocess,2,3,868952,871256,,,
1765817097.836,before_build_model,2,3,868952,871256,,,
1765817097.938,after_build_model,2,3,873080,873080,,,
1765817097.938,before_fit,2,3,873080,873080,,,{"params":{"use_log1p_features":["typical_price"],"window_size":32,"positional_encoding":true,"encoder_conv_layers":1,"encoder_base_filters":35,"encoder_lstm_units":9,"horizon_embedding_dim":21,"horizon_attn_key_dim":25}}
1765817798.530,after_fit,2,3,1192972,1192972,,,
1765817799.837,subprocess_ok,2,3,867176,867176,,,{"fitness":0.0040878779254853725,"naive_mae":0.004130146000534296}
1765817799.837,candidate_end,2,3,867176,867176,,,
1765817799.838,candidate_start,2,4,867176,867176,,,
1765817800.076,subprocess_start,2,4,867176,867176,,,{"params":{"use_log1p_features":null,"window_size":48,"positional_encoding":false,"encoder_conv_layers":2,"encoder_base_filters":32,"encoder_lstm_units":11,"horizon_embedding_dim":9,"horizon_attn_key_dim":25}}
1765817802.557,before_preprocess,2,4,861764,861764,,,
1765817802.842,after_preprocess,2,4,869224,869224,,,
1765817802.842,before_build_model,2,4,869256,869256,,,
1765817802.942,after_build_model,2,4,872852,872852,,,
1765817802.942,before_fit,2,4,872852,872852,,,{"params":{"use_log1p_features":null,"window_size":48,"positional_encoding":false,"encoder_conv_layers":2,"encoder_base_filters":32,"encoder_lstm_units":11,"horizon_embedding_dim":9,"horizon_attn_key_dim":25}}
1765818364.942,after_fit,2,4,1251052,1251052,,,
1765818366.247,subprocess_ok,2,4,867176,867176,,,{"fitness":0.004864898510277271,"naive_mae":0.0041446564719080925}
1765818366.247,candidate_end,2,4,867176,867176,,,
1765818366.248,candidate_start,2,5,867176,867176,,,
1765818366.485,subprocess_start,2,5,867176,867176,,,{"params":{"use_log1p_features":["typical_price"],"window_size":78,"positional_encoding":true,"encoder_conv_layers":5,"encoder_base_filters":8,"encoder_lstm_units":21,"horizon_embedding_dim":8,"horizon_attn_key_dim":21}}
1765818368.957,before_preprocess,2,5,861700,861700,,,
1765818369.252,after_preprocess,2,5,870648,879344,,,
1765818369.252,before_build_model,2,5,870648,879344,,,
1765818369.377,after_build_model,2,5,875036,879344,,,
1765818369.377,before_fit,2,5,875036,879344,,,{"params":{"use_log1p_features":["typical_price"],"window_size":78,"positional_encoding":true,"encoder_conv_layers":5,"encoder_base_filters":8,"encoder_lstm_units":21,"horizon_embedding_dim":8,"horizon_attn_key_dim":21}}
1765819275.927,after_fit,2,5,1331960,1331960,,,
1765819277.309,subprocess_ok,2,5,867176,867176,,,{"fitness":0.004683298524469137,"naive_mae":0.0041539533995091915}
1765819277.309,candidate_end,2,5,867176,867176,,,
1765819277.311,candidate_start,2,6,867176,867176,,,
1765819277.553,subprocess_start,2,6,867176,867176,,,{"params":{"use_log1p_features":["typical_price"],"window_size":72,"positional_encoding":true,"encoder_conv_layers":1,"encoder_base_filters":107,"encoder_lstm_units":32,"horizon_embedding_dim":32,"horizon_attn_key_dim":15}}
1765819280.053,before_preprocess,2,6,862004,862004,,,
1765819280.346,after_preprocess,2,6,870492,878704,,,
1765819280.346,before_build_model,2,6,870492,878704,,,
1765819280.450,after_build_model,2,6,874872,878704,,,
1765819280.450,before_fit,2,6,874872,878704,,,{"params":{"use_log1p_features":["typical_price"],"window_size":72,"positional_encoding":true,"encoder_conv_layers":1,"encoder_base_filters":107,"encoder_lstm_units":32,"horizon_embedding_dim":32,"horizon_attn_key_dim":15}}
1765820019.153,after_fit,2,6,1378560,1405900,,,
1765820020.486,subprocess_ok,2,6,867176,867176,,,{"fitness":0.00412356574088335,"naive_mae":0.004147178027778864}
1765820020.487,candidate_end,2,6,867176,867176,,,
1765820020.487,candidate_start,2,7,867176,867176,,,
1765820020.725,subprocess_start,2,7,867176,867176,,,{"params":{"use_log1p_features":null,"window_size":62,"positional_encoding":true,"encoder_conv_layers":1,"encoder_base_filters":14,"encoder_lstm_units":25,"horizon_embedding_dim":22,"horizon_attn_key_dim":30}}
1765820023.213,before_preprocess,2,7,861480,861480,,,
1765820023.496,after_preprocess,2,7,870100,870100,,,
1765820023.496,before_build_model,2,7,870100,870100,,,
1765820023.598,after_build_model,2,7,874148,874148,,,
1765820023.598,before_fit,2,7,874148,874148,,,{"params":{"use_log1p_features":null,"window_size":62,"positional_encoding":true,"encoder_conv_layers":1,"encoder_base_filters":14,"encoder_lstm_units":25,"horizon_embedding_dim":22,"horizon_attn_key_dim":30}}
1765821150.881,after_fit,2,7,1338716,1338716,,,
1765821152.210,subprocess_ok,2,7,867176,867176,,,{"fitness":0.00424604257568717,"naive_mae":0.004142631310969591}
1765821152.210,candidate_end,2,7,867176,867176,,,
1765821152.224,candidate_start,2,8,867176,867176,,,
1765821152.463,subprocess_start,2,8,867176,867176,,,{"params":{"use_log1p_features":null,"window_size":62,"positional_encoding":true,"encoder_conv_layers":1,"encoder_base_filters":14,"encoder_lstm_units":25,"horizon_embedding_dim":22,"horizon_attn_key_dim":30}}
1765821154.942,before_preprocess,2,8,861440,861440,,,
1765821155.222,after_preprocess,2,8,869664,869664,,,
1765821155.222,before_build_model,2,8,869664,869664,,,
1765821155.323,after_build_model,2,8,873344,873344,,,
1765821155.323,before_fit,2,8,873344,873344,,,{"params":{"use_log1p_features":null,"window_size":62,"positional_encoding":true,"encoder_conv_layers":1,"encoder_base_filters":14,"encoder_lstm_units":25,"horizon_embedding_dim":22,"horizon_attn_key_dim":30}}
1765821941.518,after_fit,2,8,1255296,1279380,,,
1765821942.833,subprocess_ok,2,8,867176,867176,,,{"fitness":0.004206129815429449,"naive_mae":0.004142631310969591}
1765821942.833,candidate_end,2,8,867176,867176,,,
1765821942.833,candidate_start,2,9,867176,867176,,,
1765821943.072,subprocess_start,2,9,867176,867176,,,{"params":{"use_log1p_features":["typical_price"],"window_size":34,"positional_encoding":true,"encoder_conv_layers":4,"encoder_base_filters":26,"encoder_lstm_units":32,"horizon_embedding_dim":15,"horizon_attn_key_dim":22}}
1765821945.573,before_preprocess,2,9,861556,861556,,,
1765821945.866,after_preprocess,2,9,868168,870272,,,
1765821945.866,before_build_model,2,9,868168,870272,,,
1765821945.980,after_build_model,2,9,873188,873188,,,
1765821945.981,before_fit,2,9,873188,873188,,,{"params":{"use_log1p_features":["typical_price"],"window_size":34,"positional_encoding":true,"encoder_conv_layers":4,"encoder_base_filters":26,"encoder_lstm_units":32,"horizon_embedding_dim":15,"horizon_attn_key_dim":22}}
1765822589.513,after_fit,2,9,1245984,1245984,,,
1765822590.851,subprocess_ok,2,9,867176,867176,,,{"fitness":0.005036487709730864,"naive_mae":0.004130474757403135}
1765822590.851,candidate_end,2,9,867176,867176,,,
1765822590.865,candidate_start,2,10,867176,867176,,,
1765822591.104,subprocess_start,2,10,867176,867176,,,{"params":{"use_log1p_features":null,"window_size":32,"positional_encoding":true,"encoder_conv_layers":2,"encoder_base_filters":93,"encoder_lstm_units":8,"horizon_embedding_dim":13,"horizon_attn_key_dim":10}}
1765822593.584,before_preprocess,2,10,861688,861688,,,
1765822593.870,after_preprocess,2,10,867696,867696,,,
1765822593.871,before_build_model,2,10,867696,867696,,,
1765822593.976,after_build_model,2,10,872476,872476,,,
1765822593.977,before_fit,2,10,872476,872476,,,{"params":{"use_log1p_features":null,"window_size":32,"positional_encoding":true,"encoder_conv_layers":2,"encoder_base_filters":93,"encoder_lstm_units":8,"horizon_embedding_dim":13,"horizon_attn_key_dim":10}}
1765823004.199,after_fit,2,10,1259308,1259308,,,
1765823005.544,subprocess_ok,2,10,867176,867176,,,{"fitness":0.004131724592298269,"naive_mae":0.004130146000534296}
1765823005.545,candidate_end,2,10,867176,867176,,,
1765823005.547,candidate_start,2,11,867176,867176,,,
1765823005.785,subprocess_start,2,11,867176,867176,,,{"params":{"use_log1p_features":["typical_price"],"window_size":48,"positional_encoding":true,"encoder_conv_layers":1,"encoder_base_filters":26,"encoder_lstm_units":30,"horizon_embedding_dim":14,"horizon_attn_key_dim":26}}
1765823008.276,before_preprocess,2,11,861928,861928,,,
1765823008.558,after_preprocess,2,11,870560,873516,,,
1765823008.558,before_build_model,2,11,870560,873516,,,
1765823008.662,after_build_model,2,11,874328,874328,,,
1765823008.662,before_fit,2,11,874328,874328,,,{"params":{"use_log1p_features":["typical_price"],"window_size":48,"positional_encoding":true,"encoder_conv_layers":1,"encoder_base_filters":26,"encoder_lstm_units":30,"horizon_embedding_dim":14,"horizon_attn_key_dim":26}}
1765823750.492,after_fit,2,11,1220044,1225348,,,
1765823751.822,subprocess_ok,2,11,867176,867176,,,{"fitness":0.004186086822301149,"naive_mae":0.0041446564719080925}
1765823751.823,candidate_end,2,11,867176,867176,,,
1765823751.823,candidate_start,2,12,867176,867176,,,
1765823752.060,subprocess_start,2,12,867176,867176,,,{"params":{"use_log1p_features":["typical_price"],"window_size":54,"positional_encoding":true,"encoder_conv_layers":2,"encoder_base_filters":40,"encoder_lstm_units":27,"horizon_embedding_dim":11,"horizon_attn_key_dim":22}}
1765823754.533,before_preprocess,2,12,862172,862172,,,
1765823754.822,after_preprocess,2,12,871412,874704,,,
1765823754.822,before_build_model,2,12,871412,874704,,,
1765823754.930,after_build_model,2,12,875180,875180,,,
1765823754.930,before_fit,2,12,875180,875180,,,{"params":{"use_log1p_features":["typical_price"],"window_size":54,"positional_encoding":true,"encoder_conv_layers":2,"encoder_base_filters":40,"encoder_lstm_units":27,"horizon_embedding_dim":11,"horizon_attn_key_dim":22}}
1765824833.693,after_fit,2,12,1326912,1326912,,,
1765824835.022,subprocess_ok,2,12,867176,867176,,,{"fitness":0.00427453825250268,"naive_mae":0.004147721920162439}
1765824835.023,candidate_end,2,12,867176,867176,,,
1765824835.036,candidate_start,2,13,867176,867176,,,
1765824835.275,subprocess_start,2,13,867176,867176,,,{"params":{"use_log1p_features":["typical_price"],"window_size":26,"positional_encoding":true,"encoder_conv_layers":1,"encoder_base_filters":22,"encoder_lstm_units":23,"horizon_embedding_dim":8,"horizon_attn_key_dim":26}}
1765824837.766,before_preprocess,2,13,861476,861476,,,
1765824838.053,after_preprocess,2,13,869528,869528,,,
1765824838.053,before_build_model,2,13,869528,869528,,,
1765824838.154,after_build_model,2,13,873140,873140,,,
1765824838.155,before_fit,2,13,873140,873140,,,{"params":{"use_log1p_features":["typical_price"],"window_size":26,"positional_encoding":true,"encoder_conv_layers":1,"encoder_base_filters":22,"encoder_lstm_units":23,"horizon_embedding_dim":8,"horizon_attn_key_dim":26}}
1765825355.422,after_fit,2,13,1171120,1171120,,,
1765825356.716,subprocess_ok,2,13,867176,867176,,,{"fitness":0.004195277113467455,"naive_mae":0.0041273487731814384}
1765825356.716,candidate_end,2,13,867176,867176,,,
1765825356.716,candidate_start,2,14,867176,867176,,,
1765825356.953,subprocess_start,2,14,867176,867176,,,{"params":{"use_log1p_features":null,"window_size":24,"positional_encoding":true,"encoder_conv_layers":3,"encoder_base_filters":86,"encoder_lstm_units":32,"horizon_embedding_dim":32,"horizon_attn_key_dim":8}}
1765825359.439,before_preprocess,2,14,861916,861916,,,
1765825359.722,after_preprocess,2,14,867112,867200,,,
1765825359.722,before_build_model,2,14,867112,867200,,,
1765825359.832,after_build_model,2,14,872844,872844,,,
1765825359.832,before_fit,2,14,872844,872844,,,{"params":{"use_log1p_features":null,"window_size":24,"positional_encoding":true,"encoder_conv_layers":3,"encoder_base_filters":86,"encoder_lstm_units":32,"horizon_embedding_dim":32,"horizon_attn_key_dim":8}}
1765825821.233,after_fit,2,14,1251264,1251264,,,
1765825822.577,subprocess_ok,2,14,867176,867176,,,{"fitness":0.004388389643281698,"naive_mae":0.004131037276238203}
1765825822.578,candidate_end,2,14,867176,867176,,,
1765825822.578,candidate_start,2,15,867176,867176,,,
1765825822.822,subprocess_start,2,15,867176,867176,,,{"params":{"use_log1p_features":["typical_price"],"window_size":89,"positional_encoding":true,"encoder_conv_layers":4,"encoder_base_filters":8,"encoder_lstm_units":19,"horizon_embedding_dim":14,"horizon_attn_key_dim":18}}
1765825825.300,before_preprocess,2,15,862024,862024,,,
1765825825.599,after_preprocess,2,15,872232,881228,,,
1765825825.599,before_build_model,2,15,872232,881228,,,
1765825825.711,after_build_model,2,15,876196,881228,,,
1765825825.711,before_fit,2,15,876196,881228,,,{"params":{"use_log1p_features":["typical_price"],"window_size":89,"positional_encoding":true,"encoder_conv_layers":4,"encoder_base_filters":8,"encoder_lstm_units":19,"horizon_embedding_dim":14,"horizon_attn_key_dim":18}}
1765826590.028,after_fit,2,15,1349460,1352004,,,
1765826591.395,subprocess_ok,2,15,867176,867176,,,{"fitness":0.00435784412547946,"naive_mae":0.004162558354437351}
1765826591.395,candidate_end,2,15,867176,867176,,,
1765826591.473,candidate_start,3,1,867176,867176,,,
1765826591.712,subprocess_start,3,1,867180,867180,,,{"params":{"use_log1p_features":null,"window_size":54,"positional_encoding":false,"encoder_conv_layers":1,"encoder_base_filters":38,"encoder_lstm_units":19,"horizon_embedding_dim":32,"horizon_attn_key_dim":13}}
1765826594.203,before_preprocess,3,1,861804,861804,,,
1765826594.481,after_preprocess,3,1,869584,869584,,,
1765826594.481,before_build_model,3,1,869584,869584,,,
1765826594.579,after_build_model,3,1,873104,873104,,,
1765826594.579,before_fit,3,1,873104,873104,,,{"params":{"use_log1p_features":null,"window_size":54,"positional_encoding":false,"encoder_conv_layers":1,"encoder_base_filters":38,"encoder_lstm_units":19,"horizon_embedding_dim":32,"horizon_attn_key_dim":13}}
1765827137.029,after_fit,3,1,1194224,1194224,,,
1765827138.327,subprocess_ok,3,1,867180,867180,,,{"fitness":0.0050323898904025555,"naive_mae":0.004147721920162439}
1765827138.327,candidate_end,3,1,867180,867180,,,
1765827138.327,candidate_start,3,2,867180,867180,,,
1765827138.562,subprocess_start,3,2,867180,867180,,,{"params":{"use_log1p_features":["typical_price"],"window_size":50,"positional_encoding":true,"encoder_conv_layers":1,"encoder_base_filters":100,"encoder_lstm_units":22,"horizon_embedding_dim":16,"horizon_attn_key_dim":27}}
1765827141.043,before_preprocess,3,2,861484,861484,,,
1765827141.324,after_preprocess,3,2,871620,874712,,,
1765827141.324,before_build_model,3,2,871620,874712,,,
1765827141.426,after_build_model,3,2,875448,875448,,,
1765827141.427,before_fit,3,2,875448,875448,,,{"params":{"use_log1p_features":["typical_price"],"window_size":50,"positional_encoding":true,"encoder_conv_layers":1,"encoder_base_filters":100,"encoder_lstm_units":22,"horizon_embedding_dim":16,"horizon_attn_key_dim":27}}
1765827842.954,after_fit,3,2,1264784,1297268,,,
1765827844.263,subprocess_ok,3,2,867180,867180,,,{"fitness":0.004096080083400011,"naive_mae":0.004146028775721788}
1765827844.263,candidate_end,3,2,867180,867180,,,
1765827844.263,candidate_start,3,3,867180,867180,,,
1765827844.503,subprocess_start,3,3,867180,867180,,,{"params":{"use_log1p_features":["typical_price"],"window_size":28,"positional_encoding":true,"encoder_conv_layers":1,"encoder_base_filters":30,"encoder_lstm_units":32,"horizon_embedding_dim":14,"horizon_attn_key_dim":27}}
1765827846.996,before_preprocess,3,3,861792,861792,,,
1765827847.282,after_preprocess,3,3,870216,870216,,,
1765827847.282,before_build_model,3,3,870216,870216,,,
1765827847.385,after_build_model,3,3,874012,874012,,,
1765827847.385,before_fit,3,3,874012,874012,,,{"params":{"use_log1p_features":["typical_price"],"window_size":28,"positional_encoding":true,"encoder_conv_layers":1,"encoder_base_filters":30,"encoder_lstm_units":32,"horizon_embedding_dim":14,"horizon_attn_key_dim":27}}
1765828309.089,after_fit,3,3,1174352,1174352,,,
1765828310.437,subprocess_ok,3,3,867180,867180,,,{"fitness":0.004185006022453308,"naive_mae":0.0041231680661439896}
1765828310.437,candidate_end,3,3,867180,867180,,,
1765828310.438,candidate_start,3,4,867180,867180,,,
1765828310.679,subprocess_start,3,4,867180,867180,,,{"params":{"use_log1p_features":["typical_price"],"window_size":34,"positional_encoding":true,"encoder_conv_layers":1,"encoder_base_filters":31,"encoder_lstm_units":8,"horizon_embedding_dim":22,"horizon_attn_key_dim":24}}
1765828313.151,before_preprocess,3,4,862176,862176,,,
1765828313.442,after_preprocess,3,4,868792,870856,,,
1765828313.442,before_build_model,3,4,868792,870856,,,
1765828313.544,after_build_model,3,4,873204,873204,,,
1765828313.544,before_fit,3,4,873204,873204,,,{"params":{"use_log1p_features":["typical_price"],"window_size":34,"positional_encoding":true,"encoder_conv_layers":1,"encoder_base_filters":31,"encoder_lstm_units":8,"horizon_embedding_dim":22,"horizon_attn_key_dim":24}}
1765828760.440,after_fit,3,4,1165680,1165680,,,
1765828761.766,subprocess_ok,3,4,867180,867180,,,{"fitness":0.004168326500803232,"naive_mae":0.004130474757403135}
1765828761.766,candidate_end,3,4,867180,867180,,,
1765828761.768,candidate_start,3,5,867180,867180,,,
1765828762.010,subprocess_start,3,5,867180,867180,,,{"params":{"use_log1p_features":null,"window_size":27,"positional_encoding":true,"encoder_conv_layers":1,"encoder_base_filters":113,"encoder_lstm_units":12,"horizon_embedding_dim":19,"horizon_attn_key_dim":28}}
1765828764.484,before_preprocess,3,5,861600,861600,,,
1765828764.768,after_preprocess,3,5,866864,866932,,,
1765828764.768,before_build_model,3,5,866864,866932,,,
1765828764.873,after_build_model,3,5,871924,871924,,,
1765828764.873,before_fit,3,5,871924,871924,,,{"params":{"use_log1p_features":null,"window_size":27,"positional_encoding":true,"encoder_conv_layers":1,"encoder_base_filters":113,"encoder_lstm_units":12,"horizon_embedding_dim":19,"horizon_attn_key_dim":28}}
1765829396.042,after_fit,3,5,1212032,1232092,,,
1765829397.340,subprocess_ok,3,5,867180,867180,,,{"fitness":0.0041444930247962475,"naive_mae":0.004124943166971207}
1765829397.341,candidate_end,3,5,867180,867180,,,
1765829397.341,candidate_start,3,6,867180,867180,,,
1765829397.578,subprocess_start,3,6,867180,867180,,,{"params":{"use_log1p_features":null,"window_size":49,"positional_encoding":false,"encoder_conv_layers":1,"encoder_base_filters":13,"encoder_lstm_units":9,"horizon_embedding_dim":29,"horizon_attn_key_dim":10}}
1765829400.081,before_preprocess,3,6,862056,862056,,,
1765829400.369,after_preprocess,3,6,869536,869536,,,
