Metric,Average,Std Dev,Min,Max
Validation Uncertainty H5,0.000000,0.000000,0.000000,0.000000
Validation Uncertainty H6,0.000000,0.000000,0.000000,0.000000
Validation SNR H1,1189679622.650146,0.000000,1189679622.650146,1189679622.650146
Validation SNR H2,1189685702.323914,0.000000,1189685702.323914,1189685702.323914
Validation SNR H3,1189586997.032166,0.000000,1189586997.032166,1189586997.032166
Validation SNR H4,1189409375.190735,0.000000,1189409375.190735,1189409375.190735
Validation SNR H5,1189423918.724060,0.000000,1189423918.724060,1189423918.724060
Validation SNR H6,1189435601.234436,0.000000,1189435601.234436,1189435601.234436
Test MAE H1,0.000851,0.000000,0.000851,0.000851
Test MAE H2,0.001310,0.000000,0.001310,0.001310
Test MAE H3,0.001671,0.000000,0.001671,0.001671
Test MAE H4,0.001992,0.000000,0.001992,0.001992
Test MAE H5,0.002273,0.000000,0.002273,0.002273
Test MAE H6,0.002529,0.000000,0.002529,0.002529
Test Naive MAE H1,0.000783,0.000000,0.000783,0.000783
Test Naive MAE H2,0.001277,0.000000,0.001277,0.001277
Test Naive MAE H3,0.001651,0.000000,0.001651,0.001651
Test Naive MAE H4,0.001991,0.000000,0.001991,0.001991
Test Naive MAE H5,0.002282,0.000000,0.002282,0.002282
Test Naive MAE H6,0.002539,0.000000,0.002539,0.002539
Test R2 H1,0.990996,0.000000,0.990996,0.990996
Test R2 H2,0.978841,0.000000,0.978841,0.978841
Test R2 H3,0.966406,0.000000,0.966406,0.966406
Test R2 H4,0.954311,0.000000,0.954311,0.954311
Test R2 H5,0.942738,0.000000,0.942738,0.942738
Test R2 H6,0.930939,0.000000,0.930939,0.930939
Test Uncertainty H1,0.000000,0.000000,0.000000,0.000000
Test Uncertainty H2,0.000000,0.000000,0.000000,0.000000
Test Uncertainty H3,0.000000,0.000000,0.000000,0.000000
Test Uncertainty H4,0.000000,0.000000,0.000000,0.000000
Test Uncertainty H5,0.000000,0.000000,0.000000,0.000000
Test Uncertainty H6,0.000000,0.000000,0.000000,0.000000
Test SNR H1,1118284583.091736,0.000000,1118284583.091736,1118284583.091736
Test SNR H2,1118278861.045837,0.000000,1118278861.045837,1118278861.045837
Test SNR H3,1118275880.813599,0.000000,1118275880.813599,1118275880.813599
Test SNR H4,1118284344.673157,0.000000,1118284344.673157,1118284344.673157
Test SNR H5,1118283510.208130,0.000000,1118283510.208130,1118283510.208130
Test SNR H6,1118271112.442017,0.000000,1118271112.442017,1118271112.442017
