Metric,Average,Std Dev,Min,Max
Train MAE H4,0.006484,0.000000,0.006484,0.006484
Train MAE H8,0.009848,0.000000,0.009848,0.009848
Train MAE H12,0.011596,0.000000,0.011596,0.011596
Train MAE H16,0.008671,0.000000,0.008671,0.008671
Train MAE H20,0.006117,0.000000,0.006117,0.006117
Train MAE H24,0.012751,0.000000,0.012751,0.012751
Train Naive MAE H4,0.001684,0.000000,0.001684,0.001684
Train Naive MAE H8,0.002511,0.000000,0.002511,0.002511
Train Naive MAE H12,0.003158,0.000000,0.003158,0.003158
Train Naive MAE H16,0.003724,0.000000,0.003724,0.003724
Train Naive MAE H20,0.004235,0.000000,0.004235,0.004235
Train Naive MAE H24,0.004791,0.000000,0.004791,0.004791
Train R2 H4,0.785354,0.000000,0.785354,0.785354
Train R2 H8,0.571628,0.000000,0.571628,0.571628
Train R2 H12,0.446512,0.000000,0.446512,0.446512
Train R2 H16,0.631130,0.000000,0.631130,0.631130
Train R2 H20,0.807258,0.000000,0.807258,0.807258
Train R2 H24,0.293865,0.000000,0.293865,0.293865
Train Uncertainty H4,0.023335,0.000000,0.023335,0.023335
Train Uncertainty H8,0.022590,0.000000,0.022590,0.022590
Train Uncertainty H12,0.020406,0.000000,0.020406,0.020406
Train Uncertainty H16,0.024043,0.000000,0.024043,0.024043
Train Uncertainty H20,0.022559,0.000000,0.022559,0.022559
Train Uncertainty H24,0.023266,0.000000,0.023266,0.023266
Train SNR H4,55.530524,0.000000,55.530524,55.530524
Train SNR H8,57.189492,0.000000,57.189492,57.189492
Train SNR H12,63.219014,0.000000,63.219014,63.219014
Train SNR H16,53.818117,0.000000,53.818117,53.818117
Train SNR H20,57.633896,0.000000,57.633896,57.633896
Train SNR H24,55.422867,0.000000,55.422867,55.422867
Validation MAE H4,0.007091,0.000000,0.007091,0.007091
Validation MAE H8,0.007691,0.000000,0.007691,0.007691
Validation MAE H12,0.008958,0.000000,0.008958,0.008958
Validation MAE H16,0.008017,0.000000,0.008017,0.008017
Validation MAE H20,0.015158,0.000000,0.015158,0.015158
Validation MAE H24,0.008689,0.000000,0.008689,0.008689
Validation Naive MAE H4,0.001488,0.000000,0.001488,0.001488
Validation Naive MAE H8,0.002240,0.000000,0.002240,0.002240
Validation Naive MAE H12,0.002837,0.000000,0.002837,0.002837
Validation Naive MAE H16,0.003357,0.000000,0.003357,0.003357
Validation Naive MAE H20,0.003833,0.000000,0.003833,0.003833
Validation Naive MAE H24,0.004263,0.000000,0.004263,0.004263
Validation R2 H4,0.913402,0.000000,0.913402,0.913402
Validation R2 H8,0.901835,0.000000,0.901835,0.901835
Validation R2 H12,0.869464,0.000000,0.869464,0.869464
Validation R2 H16,0.892854,0.000000,0.892854,0.892854
Validation R2 H20,0.666025,0.000000,0.666025,0.666025
Validation R2 H24,0.871857,0.000000,0.871857,0.871857
Validation Uncertainty H4,0.018512,0.000000,0.018512,0.018512
Validation Uncertainty H8,0.016702,0.000000,0.016702,0.016702
Validation Uncertainty H12,0.016481,0.000000,0.016481,0.016481
Validation Uncertainty H16,0.015997,0.000000,0.015997,0.015997
Validation Uncertainty H20,0.016729,0.000000,0.016729,0.016729
Validation Uncertainty H24,0.018986,0.000000,0.018986,0.018986
Validation SNR H4,64.498672,0.000000,64.498672,64.498672
Validation SNR H8,71.476802,0.000000,71.476802,71.476802
Validation SNR H12,72.509219,0.000000,72.509219,72.509219
Validation SNR H16,74.685024,0.000000,74.685024,74.685024
Validation SNR H20,71.937346,0.000000,71.937346,71.937346
Validation SNR H24,62.858820,0.000000,62.858820,62.858820
Test MAE H4,0.022576,0.000000,0.022576,0.022576
Test MAE H8,0.024622,0.000000,0.024622,0.024622
Test MAE H12,0.026559,0.000000,0.026559,0.026559
Test MAE H16,0.022684,0.000000,0.022684,0.022684
Test MAE H20,0.034215,0.000000,0.034215,0.034215
Test MAE H24,0.025762,0.000000,0.025762,0.025762
Test Naive MAE H4,0.000979,0.000000,0.000979,0.000979
Test Naive MAE H8,0.001446,0.000000,0.001446,0.001446
Test Naive MAE H12,0.001837,0.000000,0.001837,0.001837
Test Naive MAE H16,0.002172,0.000000,0.002172,0.002172
Test Naive MAE H20,0.002448,0.000000,0.002448,0.002448
Test Naive MAE H24,0.002702,0.000000,0.002702,0.002702
Test R2 H4,-2.044514,0.000000,-2.044514,-2.044514
Test R2 H8,-2.579360,0.000000,-2.579360,-2.579360
Test R2 H12,-3.107182,0.000000,-3.107182,-3.107182
Test R2 H16,-2.066533,0.000000,-2.066533,-2.066533
Test R2 H20,-5.674244,0.000000,-5.674244,-5.674244
Test R2 H24,-3.013766,0.000000,-3.013766,-3.013766
Test Uncertainty H4,0.025127,0.000000,0.025127,0.025127
Test Uncertainty H8,0.023135,0.000000,0.023135,0.023135
Test Uncertainty H12,0.022231,0.000000,0.022231,0.022231
Test Uncertainty H16,0.022453,0.000000,0.022453,0.022453
Test Uncertainty H20,0.022684,0.000000,0.022684,0.022684
Test Uncertainty H24,0.027558,0.000000,0.027558,0.027558
Test SNR H4,45.471448,0.000000,45.471448,45.471448
Test SNR H8,49.473278,0.000000,49.473278,49.473278
Test SNR H12,51.572804,0.000000,51.572804,51.572804
Test SNR H16,50.888209,0.000000,50.888209,50.888209
Test SNR H20,50.878496,0.000000,50.878496,50.878496
Test SNR H24,41.571409,0.000000,41.571409,41.571409
