Metric,Average,Std Dev,Min,Max
Train MAE H1,0.001017,0.000002,0.001014,0.001018
Train MAE H2,0.001476,0.000022,0.001445,0.001494
Train MAE H3,0.001788,0.000001,0.001787,0.001790
Train MAE H4,0.002066,0.000006,0.002060,0.002075
Train MAE H5,0.002333,0.000010,0.002320,0.002342
Train MAE H6,0.002561,0.000032,0.002536,0.002607
Train R2 H1,0.995998,0.000039,0.995953,0.996048
Train R2 H2,0.991904,0.000158,0.991789,0.992127
Train R2 H3,0.988102,0.000043,0.988042,0.988139
Train R2 H4,0.984572,0.000047,0.984520,0.984633
Train R2 H5,0.980838,0.000123,0.980708,0.981004
Train R2 H6,0.977671,0.000384,0.977131,0.977993
Train Uncertainty H1,0.001627,0.000070,0.001560,0.001725
Train Uncertainty H2,0.001679,0.000345,0.001292,0.002130
Train Uncertainty H3,0.001562,0.000090,0.001461,0.001679
Train Uncertainty H4,0.001626,0.000256,0.001372,0.001976
Train Uncertainty H5,0.001776,0.000312,0.001357,0.002105
Train Uncertainty H6,0.001646,0.000459,0.001155,0.002259
Train SNR H1,753.194397,31.824877,709.446960,784.225342
Train SNR H2,759.486084,152.076691,574.362854,946.852844
Train SNR H3,786.023499,44.518585,728.691223,837.219910
Train SNR H4,770.291504,113.247993,619.016296,891.476013
Train SNR H5,712.607117,136.782761,581.207764,901.249634
Train SNR H6,800.858093,211.438873,541.568787,1059.484863
Validation MAE H1,0.001770,0.000315,0.001465,0.002203
Validation MAE H2,0.002210,0.000339,0.001859,0.002668
Validation MAE H3,0.001739,0.000022,0.001714,0.001766
Validation MAE H4,0.002069,0.000069,0.001991,0.002159
Validation MAE H5,0.002283,0.000018,0.002258,0.002300
Validation MAE H6,0.002754,0.000349,0.002384,0.003222
Validation R2 H1,0.999301,0.000299,0.998887,0.999584
Validation R2 H2,0.998984,0.000378,0.998457,0.999323
Validation R2 H3,0.999362,0.000020,0.999335,0.999381
Validation R2 H4,0.999127,0.000065,0.999038,0.999192
Validation R2 H5,0.998940,0.000007,0.998931,0.998947
Validation R2 H6,0.998278,0.000573,0.997480,0.998800
Validation Uncertainty H1,0.007312,0.001286,0.005970,0.009046
Validation Uncertainty H2,0.007988,0.000903,0.006863,0.009074
Validation Uncertainty H3,0.004352,0.000132,0.004229,0.004535
Validation Uncertainty H4,0.004952,0.000839,0.004122,0.006101
Validation Uncertainty H5,0.005455,0.000202,0.005176,0.005645
Validation Uncertainty H6,0.007470,0.002500,0.004572,0.010673
Validation SNR H1,176.114731,29.294451,138.172668,209.492264
Validation SNR H2,158.692215,18.176647,137.981720,182.234283
Validation SNR H3,287.639648,8.595426,275.736206,295.725189
Validation SNR H4,259.412140,40.839123,204.938995,303.269714
Validation SNR H5,229.531052,8.699286,221.501572,241.618088
Validation SNR H6,188.408936,64.540108,117.203743,273.463562
Test MAE H1,0.001159,0.000026,0.001123,0.001183
Test MAE H2,0.001362,0.000100,0.001235,0.001478
Test MAE H3,0.001449,0.000045,0.001387,0.001491
Test MAE H4,0.001634,0.000072,0.001534,0.001703
Test MAE H5,0.001909,0.000100,0.001807,0.002045
Test MAE H6,0.002190,0.000104,0.002058,0.002314
Test R2 H1,0.998354,0.000093,0.998258,0.998480
Test R2 H2,0.997857,0.000308,0.997487,0.998240
Test R2 H3,0.997526,0.000112,0.997432,0.997684
Test R2 H4,0.996849,0.000195,0.996676,0.997122
Test R2 H5,0.995830,0.000364,0.995336,0.996201
Test R2 H6,0.994581,0.000469,0.994028,0.995174
Test Uncertainty H1,0.004162,0.000134,0.004034,0.004346
Test Uncertainty H2,0.003802,0.000455,0.003159,0.004149
Test Uncertainty H3,0.002897,0.000516,0.002181,0.003375
Test Uncertainty H4,0.002764,0.000814,0.001677,0.003635
Test Uncertainty H5,0.003492,0.000938,0.002503,0.004752
Test Uncertainty H6,0.004116,0.001265,0.002546,0.005643
Test SNR H1,284.783905,8.970472,272.433777,293.470947
Test SNR H2,316.366669,41.328655,285.319946,374.775482
Test SNR H3,423.821320,84.898552,350.763916,542.864319
Test SNR H4,476.409149,164.980865,325.741425,706.023438
Test SNR H5,363.114136,91.430870,249.070312,472.908295
Test SNR H6,319.796417,107.082642,209.777161,464.927399
