DATE_TIME,Uncertainty_1,Uncertainty_2,Uncertainty_3,Uncertainty_4,Uncertainty_5,Uncertainty_6
2017-04-26 04:00:00,0.000741313,0.0006319566,0.0006834205,0.0007052058,0.00068825023,0.00062369904
2017-04-26 05:00:00,0.0007988141,0.00078032515,0.0006383207,0.00071952626,0.0006821945,0.00068544084
2017-04-26 06:00:00,0.0007181677,0.00070374145,0.00073953264,0.0007703976,0.00076820917,0.0006931615
2017-04-26 07:00:00,0.00069708633,0.00072943425,0.00072989415,0.00068056956,0.000637912,0.0006761079
2017-04-26 08:00:00,0.0008000051,0.0006700774,0.00071879564,0.00064133696,0.00068772124,0.000694567
2017-04-26 09:00:00,0.0007310954,0.00069611677,0.00066509383,0.0006844394,0.00073557365,0.00065904955
2017-04-26 10:00:00,0.00066477776,0.0007657603,0.00066498516,0.0006218153,0.00063628773,0.000614173
2017-04-26 11:00:00,0.000758399,0.00066365465,0.0007965436,0.00066032854,0.00063088234,0.0006463111
2017-04-26 12:00:00,0.0007579017,0.00064528885,0.00067966,0.0006989695,0.00068803097,0.0006062204
2017-04-26 13:00:00,0.0007711907,0.0007159778,0.0006435624,0.0006573669,0.000690539,0.0005836138
2017-04-26 14:00:00,0.0007397487,0.0006639995,0.0006973034,0.0007739582,0.00069254555,0.00060613453
2017-04-26 15:00:00,0.0007760075,0.0006604664,0.000712923,0.00068703503,0.0006755616,0.0006026957
2017-04-26 16:00:00,0.0007338097,0.0006922615,0.00075225555,0.0006779503,0.00066054886,0.0006671232
2017-04-26 17:00:00,0.00069635664,0.00060921896,0.0007600528,0.0007647227,0.0007496181,0.0006605653
2017-04-26 18:00:00,0.0006636067,0.00068680674,0.0006623818,0.00074706157,0.00061109127,0.00057084014
2017-04-26 19:00:00,0.0007148324,0.0007581408,0.00069255556,0.00068898866,0.0007527946,0.00062246114
2017-04-26 20:00:00,0.00072199665,0.00068499387,0.0007025585,0.00065345917,0.00063842454,0.00067247223
2017-04-26 21:00:00,0.00071450643,0.0006234285,0.00064691214,0.0007317412,0.00069343165,0.0006822195
2017-04-26 22:00:00,0.00071658177,0.0007802938,0.0006159708,0.0007055141,0.00068880536,0.0006853386
2017-04-26 23:00:00,0.00077089074,0.00069862773,0.00068349054,0.00069302536,0.0006680871,0.0006140592
2017-04-27 00:00:00,0.00070336036,0.0006940657,0.00066913385,0.0006383065,0.0007139421,0.00058843486
2017-04-27 01:00:00,0.00065135496,0.00073983555,0.00066502,0.0006965977,0.0007624603,0.0006966381
2017-04-27 02:00:00,0.0006931598,0.0006349381,0.00066523126,0.00074576633,0.00077962334,0.0007386257
2017-04-27 03:00:00,0.00067053124,0.00075780327,0.0006893156,0.00080703624,0.00073901087,0.00063747296
2017-04-27 04:00:00,0.0006582103,0.0006185692,0.0006529876,0.0006767056,0.00070704235,0.0006304535
2017-04-27 05:00:00,0.00062501786,0.0006773886,0.00071869063,0.00067703,0.0006551007,0.0006281522
2017-04-27 06:00:00,0.00069097476,0.0006573827,0.0006602306,0.0007001884,0.0006165938,0.0006699988
2017-04-27 07:00:00,0.00083912147,0.0007141926,0.0005940844,0.00074553397,0.0006210728,0.0006571828
2017-04-27 08:00:00,0.00070206175,0.0007342023,0.00065544277,0.0007037521,0.0006869693,0.00065548846
2017-04-27 09:00:00,0.0007147987,0.0007208859,0.0007030197,0.0007240034,0.0006055343,0.0006341208
2017-04-27 10:00:00,0.0007019684,0.0007367444,0.00065638556,0.0007175277,0.0007232417,0.00065265934
2017-04-27 11:00:00,0.0006821105,0.00072993286,0.0007826879,0.0007480527,0.000720611,0.0006480496
2017-04-27 12:00:00,0.00078791374,0.00065635826,0.0007254114,0.0007366705,0.00068795314,0.00068245054
2017-04-27 13:00:00,0.00079147035,0.000752076,0.00078430236,0.0007721233,0.0006794,0.0006137172
2017-04-27 14:00:00,0.00075082394,0.0007199816,0.0006509196,0.00071043824,0.00061680225,0.00062377355
2017-04-27 15:00:00,0.00073944253,0.0007348346,0.0006678314,0.00072743284,0.00064859336,0.0006569974
2017-04-27 16:00:00,0.00068928784,0.0007168156,0.00065187836,0.0006674821,0.00077132916,0.00067832984
2017-04-27 17:00:00,0.0006729647,0.0007677176,0.0007420376,0.00068520714,0.0007759878,0.0006388101
2017-04-27 18:00:00,0.00070808275,0.00062257063,0.0007195209,0.0006930304,0.0006459162,0.0006314507
2017-04-27 19:00:00,0.0007477979,0.0006829729,0.00062705274,0.0006778724,0.0007088613,0.00063530216
2017-04-27 20:00:00,0.0007372607,0.0006780945,0.0005846884,0.0006874697,0.0007228231,0.0007128612
2017-04-27 21:00:00,0.0007048592,0.00070944993,0.00078529614,0.0006759968,0.00072342274,0.0007098084
2017-04-27 22:00:00,0.0007355579,0.00071713707,0.0007055116,0.00064573647,0.0007011792,0.0006781569
2017-04-27 23:00:00,0.00074925664,0.0007589277,0.00070726563,0.000676882,0.00067988166,0.00065001217
2017-04-28 00:00:00,0.0007178959,0.000684483,0.00064284296,0.00067494594,0.00068266573,0.0006513848
2017-04-28 01:00:00,0.00070485374,0.0006899482,0.0007615104,0.0006830918,0.00077380415,0.0006377857
2017-04-28 02:00:00,0.0007138754,0.0007410453,0.0006805602,0.00065868883,0.00071447215,0.00070441776
2017-04-28 03:00:00,0.00071986456,0.0007416065,0.0006457816,0.00068966154,0.0007184416,0.00062995445
2017-04-28 04:00:00,0.0008167596,0.0006373771,0.0006487846,0.0006743791,0.00071318285,0.00064004504
