Metric,Average,Std Dev,Min,Max
Train MAE H4,0.005453,0.000000,0.005453,0.005453
Train MAE H8,0.004442,0.000000,0.004442,0.004442
Train MAE H12,0.006984,0.000000,0.006984,0.006984
Train MAE H16,0.005303,0.000000,0.005303,0.005303
Train MAE H20,0.005704,0.000000,0.005704,0.005704
Train MAE H24,0.005956,0.000000,0.005956,0.005956
Train Naive MAE H4,0.001813,0.000000,0.001813,0.001813
Train Naive MAE H8,0.002746,0.000000,0.002746,0.002746
Train Naive MAE H12,0.003481,0.000000,0.003481,0.003481
Train Naive MAE H16,0.004085,0.000000,0.004085,0.004085
Train Naive MAE H20,0.004622,0.000000,0.004622,0.004622
Train Naive MAE H24,0.005132,0.000000,0.005132,0.005132
Train R2 H4,0.908998,0.000000,0.908998,0.908998
Train R2 H8,0.928647,0.000000,0.928647,0.928647
Train R2 H12,0.845395,0.000000,0.845395,0.845395
Train R2 H16,0.899343,0.000000,0.899343,0.899343
Train R2 H20,0.886826,0.000000,0.886826,0.886826
Train R2 H24,0.874541,0.000000,0.874541,0.874541
Train Uncertainty H4,0.013136,0.000000,0.013136,0.013136
Train Uncertainty H8,0.015781,0.000000,0.015781,0.015781
Train Uncertainty H12,0.015372,0.000000,0.015372,0.015372
Train Uncertainty H16,0.017487,0.000000,0.017487,0.017487
Train Uncertainty H20,0.015773,0.000000,0.015773,0.015773
Train Uncertainty H24,0.016094,0.000000,0.016094,0.016094
Train SNR H4,99.211723,0.000000,99.211723,99.211723
Train SNR H8,82.773268,0.000000,82.773268,82.773268
Train SNR H12,84.717598,0.000000,84.717598,84.717598
Train SNR H16,74.746262,0.000000,74.746262,74.746262
Train SNR H20,82.818475,0.000000,82.818475,82.818475
Train SNR H24,81.287349,0.000000,81.287349,81.287349
Validation MAE H4,0.003869,0.000000,0.003869,0.003869
Validation MAE H8,0.004298,0.000000,0.004298,0.004298
Validation MAE H12,0.005375,0.000000,0.005375,0.005375
Validation MAE H16,0.010406,0.000000,0.010406,0.010406
Validation MAE H20,0.008976,0.000000,0.008976,0.008976
Validation MAE H24,0.008062,0.000000,0.008062,0.008062
Validation Naive MAE H4,0.001488,0.000000,0.001488,0.001488
Validation Naive MAE H8,0.002240,0.000000,0.002240,0.002240
Validation Naive MAE H12,0.002837,0.000000,0.002837,0.002837
Validation Naive MAE H16,0.003357,0.000000,0.003357,0.003357
Validation Naive MAE H20,0.003833,0.000000,0.003833,0.003833
Validation Naive MAE H24,0.004263,0.000000,0.004263,0.004263
Validation R2 H4,0.973355,0.000000,0.973355,0.973355
Validation R2 H8,0.965808,0.000000,0.965808,0.965808
Validation R2 H12,0.948584,0.000000,0.948584,0.948584
Validation R2 H16,0.839405,0.000000,0.839405,0.839405
Validation R2 H20,0.872388,0.000000,0.872388,0.872388
Validation R2 H24,0.892240,0.000000,0.892240,0.892240
Validation Uncertainty H4,0.016519,0.000000,0.016519,0.016519
Validation Uncertainty H8,0.015609,0.000000,0.015609,0.015609
Validation Uncertainty H12,0.014422,0.000000,0.014422,0.014422
Validation Uncertainty H16,0.013557,0.000000,0.013557,0.013557
Validation Uncertainty H20,0.014351,0.000000,0.014351,0.014351
Validation Uncertainty H24,0.016213,0.000000,0.016213,0.016213
Validation SNR H4,71.926741,0.000000,71.926741,71.926741
Validation SNR H8,76.302134,0.000000,76.302134,76.302134
Validation SNR H12,82.643758,0.000000,82.643758,82.643758
Validation SNR H16,88.422245,0.000000,88.422245,88.422245
Validation SNR H20,83.399050,0.000000,83.399050,83.399050
Validation SNR H24,73.739862,0.000000,73.739862,73.739862
Test MAE H4,0.007015,0.000000,0.007015,0.007015
Test MAE H8,0.008728,0.000000,0.008728,0.008728
Test MAE H12,0.013891,0.000000,0.013891,0.013891
Test MAE H16,0.021230,0.000000,0.021230,0.021230
Test MAE H20,0.018146,0.000000,0.018146,0.018146
Test MAE H24,0.013765,0.000000,0.013765,0.013765
Test Naive MAE H4,0.000979,0.000000,0.000979,0.000979
Test Naive MAE H8,0.001446,0.000000,0.001446,0.001446
Test Naive MAE H12,0.001837,0.000000,0.001837,0.001837
Test Naive MAE H16,0.002172,0.000000,0.002172,0.002172
Test Naive MAE H20,0.002448,0.000000,0.002448,0.002448
Test Naive MAE H24,0.002702,0.000000,0.002702,0.002702
Test R2 H4,0.593932,0.000000,0.593932,0.593932
Test R2 H8,0.415418,0.000000,0.415418,0.415418
Test R2 H12,-0.281585,0.000000,-0.281585,-0.281585
Test R2 H16,-1.657826,0.000000,-1.657826,-1.657826
Test R2 H20,-1.021536,0.000000,-1.021536,-1.021536
Test R2 H24,-0.272743,0.000000,-0.272743,-0.272743
Test Uncertainty H4,0.026586,0.000000,0.026586,0.026586
Test Uncertainty H8,0.027039,0.000000,0.027039,0.027039
Test Uncertainty H12,0.025035,0.000000,0.025035,0.025035
Test Uncertainty H16,0.021151,0.000000,0.021151,0.021151
Test Uncertainty H20,0.023563,0.000000,0.023563,0.023563
Test Uncertainty H24,0.025365,0.000000,0.025365,0.025365
Test SNR H4,42.342282,0.000000,42.342282,42.342282
Test SNR H8,41.717559,0.000000,41.717559,41.717559
Test SNR H12,45.286028,0.000000,45.286028,45.286028
Test SNR H16,53.953488,0.000000,53.953488,53.953488
Test SNR H20,48.297470,0.000000,48.297470,48.297470
Test SNR H24,44.690226,0.000000,44.690226,44.690226
