Metric,Average,Std Dev,Min,Max
Train MAE H4,0.006781,0.000000,0.006781,0.006781
Train MAE H8,0.005785,0.000000,0.005785,0.005785
Train MAE H12,0.006141,0.000000,0.006141,0.006141
Train MAE H16,0.006048,0.000000,0.006048,0.006048
Train MAE H20,0.007375,0.000000,0.007375,0.007375
Train MAE H24,0.008287,0.000000,0.008287,0.008287
Train Naive MAE H4,0.001704,0.000000,0.001704,0.001704
Train Naive MAE H8,0.002573,0.000000,0.002573,0.002573
Train Naive MAE H12,0.003271,0.000000,0.003271,0.003271
Train Naive MAE H16,0.003868,0.000000,0.003868,0.003868
Train Naive MAE H20,0.004395,0.000000,0.004395,0.004395
Train Naive MAE H24,0.004873,0.000000,0.004873,0.004873
Train R2 H4,0.902188,0.000000,0.902188,0.902188
Train R2 H8,0.919406,0.000000,0.919406,0.919406
Train R2 H12,0.907461,0.000000,0.907461,0.907461
Train R2 H16,0.905789,0.000000,0.905789,0.905789
Train R2 H20,0.866202,0.000000,0.866202,0.866202
Train R2 H24,0.833929,0.000000,0.833929,0.833929
Train Uncertainty H4,0.006895,0.000000,0.006895,0.006895
Train Uncertainty H8,0.006781,0.000000,0.006781,0.006781
Train Uncertainty H12,0.007305,0.000000,0.007305,0.007305
Train Uncertainty H16,0.007246,0.000000,0.007246,0.007246
Train Uncertainty H20,0.007754,0.000000,0.007754,0.007754
Train Uncertainty H24,0.007212,0.000000,0.007212,0.007212
Train SNR H4,191.899813,0.000000,191.899813,191.899813
Train SNR H8,194.697078,0.000000,194.697078,194.697078
Train SNR H12,180.849701,0.000000,180.849701,180.849701
Train SNR H16,182.137640,0.000000,182.137640,182.137640
Train SNR H20,170.595990,0.000000,170.595990,170.595990
Train SNR H24,183.645566,0.000000,183.645566,183.645566
Validation MAE H4,0.020098,0.000000,0.020098,0.020098
Validation MAE H8,0.015369,0.000000,0.015369,0.015369
Validation MAE H12,0.018237,0.000000,0.018237,0.018237
Validation MAE H16,0.016537,0.000000,0.016537,0.016537
Validation MAE H20,0.017517,0.000000,0.017517,0.017517
Validation MAE H24,0.019749,0.000000,0.019749,0.019749
Validation Naive MAE H4,0.001488,0.000000,0.001488,0.001488
Validation Naive MAE H8,0.002240,0.000000,0.002240,0.002240
Validation Naive MAE H12,0.002837,0.000000,0.002837,0.002837
Validation Naive MAE H16,0.003357,0.000000,0.003357,0.003357
Validation Naive MAE H20,0.003833,0.000000,0.003833,0.003833
Validation Naive MAE H24,0.004263,0.000000,0.004263,0.004263
Validation R2 H4,0.373558,0.000000,0.373558,0.373558
Validation R2 H8,0.629726,0.000000,0.629726,0.629726
Validation R2 H12,0.480327,0.000000,0.480327,0.480327
Validation R2 H16,0.568632,0.000000,0.568632,0.568632
Validation R2 H20,0.517891,0.000000,0.517891,0.517891
Validation R2 H24,0.396363,0.000000,0.396363,0.396363
Validation Uncertainty H4,0.027140,0.000000,0.027140,0.027140
Validation Uncertainty H8,0.025727,0.000000,0.025727,0.025727
Validation Uncertainty H12,0.027277,0.000000,0.027277,0.027277
Validation Uncertainty H16,0.027467,0.000000,0.027467,0.027467
Validation Uncertainty H20,0.027415,0.000000,0.027415,0.027415
Validation Uncertainty H24,0.027150,0.000000,0.027150,0.027150
Validation SNR H4,43.113628,0.000000,43.113628,43.113628
Validation SNR H8,45.692639,0.000000,45.692639,45.692639
Validation SNR H12,42.976757,0.000000,42.976757,42.976757
Validation SNR H16,42.752126,0.000000,42.752126,42.752126
Validation SNR H20,42.818003,0.000000,42.818003,42.818003
Validation SNR H24,43.144910,0.000000,43.144910,43.144910
Test MAE H4,0.030834,0.000000,0.030834,0.030834
Test MAE H8,0.021108,0.000000,0.021108,0.021108
Test MAE H12,0.026446,0.000000,0.026446,0.026446
Test MAE H16,0.022922,0.000000,0.022922,0.022922
Test MAE H20,0.024679,0.000000,0.024679,0.024679
Test MAE H24,0.029519,0.000000,0.029519,0.029519
Test Naive MAE H4,0.000979,0.000000,0.000979,0.000979
Test Naive MAE H8,0.001446,0.000000,0.001446,0.001446
Test Naive MAE H12,0.001837,0.000000,0.001837,0.001837
Test Naive MAE H16,0.002172,0.000000,0.002172,0.002172
Test Naive MAE H20,0.002448,0.000000,0.002448,0.002448
Test Naive MAE H24,0.002702,0.000000,0.002702,0.002702
Test R2 H4,-4.639132,0.000000,-4.639132,-4.639132
Test R2 H8,-1.858754,0.000000,-1.858754,-1.858754
Test R2 H12,-3.319775,0.000000,-3.319775,-3.319775
Test R2 H16,-2.359041,0.000000,-2.359041,-2.359041
Test R2 H20,-2.858467,0.000000,-2.858467,-2.858467
Test R2 H24,-4.302415,0.000000,-4.302415,-4.302415
Test Uncertainty H4,0.041331,0.000000,0.041331,0.041331
Test Uncertainty H8,0.039409,0.000000,0.039409,0.039409
Test Uncertainty H12,0.041642,0.000000,0.041642,0.041642
Test Uncertainty H16,0.041076,0.000000,0.041076,0.041076
Test Uncertainty H20,0.041905,0.000000,0.041905,0.041905
Test Uncertainty H24,0.042023,0.000000,0.042023,0.042023
Test SNR H4,26.351334,0.000000,26.351334,26.351334
Test SNR H8,27.884781,0.000000,27.884781,27.884781
Test SNR H12,26.260107,0.000000,26.260107,26.260107
Test SNR H16,26.708501,0.000000,26.708501,26.708501
Test SNR H20,26.137220,0.000000,26.137220,26.137220
Test SNR H24,25.947081,0.000000,25.947081,25.947081
