Metric,Average,Std Dev,Min,Max
Train MAE H4,0.005648,0.000000,0.005648,0.005648
Train MAE H8,0.007054,0.000000,0.007054,0.007054
Train MAE H12,0.007604,0.000000,0.007604,0.007604
Train MAE H16,0.009004,0.000000,0.009004,0.009004
Train MAE H20,0.006908,0.000000,0.006908,0.006908
Train MAE H24,0.006332,0.000000,0.006332,0.006332
Train Naive MAE H4,0.001490,0.000000,0.001490,0.001490
Train Naive MAE H8,0.002259,0.000000,0.002259,0.002259
Train Naive MAE H12,0.002871,0.000000,0.002871,0.002871
Train Naive MAE H16,0.003390,0.000000,0.003390,0.003390
Train Naive MAE H20,0.003845,0.000000,0.003845,0.003845
Train Naive MAE H24,0.004245,0.000000,0.004245,0.004245
Train R2 H4,0.966713,0.000000,0.966713,0.966713
Train R2 H8,0.941772,0.000000,0.941772,0.941772
Train R2 H12,0.934263,0.000000,0.934263,0.934263
Train R2 H16,0.912241,0.000000,0.912241,0.912241
Train R2 H20,0.947215,0.000000,0.947215,0.947215
Train R2 H24,0.955186,0.000000,0.955186,0.955186
Train Uncertainty H4,0.007436,0.000000,0.007436,0.007436
Train Uncertainty H8,0.007241,0.000000,0.007241,0.007241
Train Uncertainty H12,0.007270,0.000000,0.007270,0.007270
Train Uncertainty H16,0.007453,0.000000,0.007453,0.007453
Train Uncertainty H20,0.007840,0.000000,0.007840,0.007840
Train Uncertainty H24,0.007701,0.000000,0.007701,0.007701
Train SNR H4,178.730214,0.000000,178.730214,178.730214
Train SNR H8,182.926181,0.000000,182.926181,182.926181
Train SNR H12,182.069873,0.000000,182.069873,182.069873
Train SNR H16,177.334254,0.000000,177.334254,177.334254
Train SNR H20,169.084035,0.000000,169.084035,169.084035
Train SNR H24,172.550924,0.000000,172.550924,172.550924
Validation MAE H4,0.024185,0.000000,0.024185,0.024185
Validation MAE H8,0.024319,0.000000,0.024319,0.024319
Validation MAE H12,0.026701,0.000000,0.026701,0.026701
Validation MAE H16,0.028687,0.000000,0.028687,0.028687
Validation MAE H20,0.030030,0.000000,0.030030,0.030030
Validation MAE H24,0.028607,0.000000,0.028607,0.028607
Validation Naive MAE H4,0.001488,0.000000,0.001488,0.001488
Validation Naive MAE H8,0.002240,0.000000,0.002240,0.002240
Validation Naive MAE H12,0.002837,0.000000,0.002837,0.002837
Validation Naive MAE H16,0.003357,0.000000,0.003357,0.003357
Validation Naive MAE H20,0.003833,0.000000,0.003833,0.003833
Validation Naive MAE H24,0.004263,0.000000,0.004263,0.004263
Validation R2 H4,0.118484,0.000000,0.118484,0.118484
Validation R2 H8,0.128263,0.000000,0.128263,0.128263
Validation R2 H12,-0.032668,0.000000,-0.032668,-0.032668
Validation R2 H16,-0.164287,0.000000,-0.164287,-0.164287
Validation R2 H20,-0.291885,0.000000,-0.291885,-0.291885
Validation R2 H24,-0.198317,0.000000,-0.198317,-0.198317
Validation Uncertainty H4,0.024299,0.000000,0.024299,0.024299
Validation Uncertainty H8,0.024244,0.000000,0.024244,0.024244
Validation Uncertainty H12,0.025377,0.000000,0.025377,0.025377
Validation Uncertainty H16,0.025043,0.000000,0.025043,0.025043
Validation Uncertainty H20,0.025140,0.000000,0.025140,0.025140
Validation Uncertainty H24,0.024669,0.000000,0.024669,0.024669
Validation SNR H4,47.944958,0.000000,47.944958,47.944958
Validation SNR H8,48.041668,0.000000,48.041668,48.041668
Validation SNR H12,45.799552,0.000000,45.799552,45.799552
Validation SNR H16,46.325931,0.000000,46.325931,46.325931
Validation SNR H20,46.098837,0.000000,46.098837,46.098837
Validation SNR H24,47.046971,0.000000,47.046971,47.046971
Test MAE H4,0.037216,0.000000,0.037216,0.037216
Test MAE H8,0.035447,0.000000,0.035447,0.035447
Test MAE H12,0.038723,0.000000,0.038723,0.038723
Test MAE H16,0.040945,0.000000,0.040945,0.040945
Test MAE H20,0.044773,0.000000,0.044773,0.044773
Test MAE H24,0.043604,0.000000,0.043604,0.043604
Test Naive MAE H4,0.000979,0.000000,0.000979,0.000979
Test Naive MAE H8,0.001446,0.000000,0.001446,0.001446
Test Naive MAE H12,0.001837,0.000000,0.001837,0.001837
Test Naive MAE H16,0.002172,0.000000,0.002172,0.002172
Test Naive MAE H20,0.002448,0.000000,0.002448,0.002448
Test Naive MAE H24,0.002702,0.000000,0.002702,0.002702
Test R2 H4,-6.874564,0.000000,-6.874564,-6.874564
Test R2 H8,-6.211179,0.000000,-6.211179,-6.211179
Test R2 H12,-7.575380,0.000000,-7.575380,-7.575380
Test R2 H16,-8.523702,0.000000,-8.523702,-8.523702
Test R2 H20,-10.353621,0.000000,-10.353621,-10.353621
Test R2 H24,-9.802365,0.000000,-9.802365,-9.802365
Test Uncertainty H4,0.036034,0.000000,0.036034,0.036034
Test Uncertainty H8,0.036225,0.000000,0.036225,0.036225
Test Uncertainty H12,0.037398,0.000000,0.037398,0.037398
Test Uncertainty H16,0.036389,0.000000,0.036389,0.036389
Test Uncertainty H20,0.036844,0.000000,0.036844,0.036844
Test Uncertainty H24,0.036517,0.000000,0.036517,0.036517
Test SNR H4,30.048120,0.000000,30.048120,30.048120
Test SNR H8,29.937888,0.000000,29.937888,29.937888
Test SNR H12,28.910930,0.000000,28.910930,28.910930
Test SNR H16,29.650617,0.000000,29.650617,29.650617
Test SNR H20,29.180781,0.000000,29.180781,29.180781
Test SNR H24,29.473019,0.000000,29.473019,29.473019
