DATE_TIME,OPEN,LOW,HIGH,CLOSE,BC-BO,BH-BL,BH-BO,BO-BL,CLOSE_stl_trend,CLOSE_stl_seasonal,CLOSE_stl_resid,CLOSE_wav_detail_L1,CLOSE_wav_detail_L2,CLOSE_wav_approx_L2,CLOSE_mtm_band_1_0.000_0.010,CLOSE_mtm_band_2_0.010_0.060,CLOSE_mtm_band_3_0.060_0.200,CLOSE_mtm_band_4_0.200_0.500
2011-07-14 03:00:00,1.4229,1.42061,1.42365,1.42091,-0.0019900000000001,0.0030400000000001,0.00075,0.0022900000000001,1.4219424,-0.0011056666,7.337255e-05,0.009783843,0.008376109,2.0154536,0.010166684,0.0009103394,1.8638031e-05,5.215934e-06
2011-07-14 04:00:00,1.42088,1.42035,1.42225,1.42222,0.0013400000000001,0.0019,0.00137,0.0005299999999999,1.4242356,-0.0021114277,9.587377e-05,0.0032930106,0.0018184764,2.0142062,0.010402934,0.00093909353,1.8752691e-05,5.2804608e-06
2011-07-14 05:00:00,1.4222,1.41874,1.4222,1.41934,-0.0028599999999998,0.00346,0.0,0.00346,1.4244574,-0.0051826322,6.525382e-05,0.00019592604,-0.000113948496,2.0114057,0.010634309,0.000967631,1.887261e-05,5.344707e-06
2011-07-14 06:00:00,1.41937,1.41672,1.42141,1.41984,0.0004699999999999,0.00469,0.00204,0.00265,1.4250783,-0.0052877115,4.9423194e-05,-0.0015830459,0.00025412728,2.00992,0.010862358,0.0009958845,1.8999117e-05,5.408548e-06
2011-07-14 07:00:00,1.41981,1.41794,1.42179,1.42004,0.0002299999999999,0.0038500000000001,0.00198,0.00187,1.4231181,-0.0030547772,-2.331394e-05,-0.0013209138,0.0012002155,2.0087652,0.011086012,0.0010237896,1.913284e-05,5.471925e-06
2011-07-14 08:00:00,1.42001,1.41926,1.42385,1.42316,0.0031499999999999,0.00459,0.00384,0.00075,1.4248911,-0.0017364646,5.2987584e-06,0.0024762088,0.00084953563,2.0086188,0.011310663,0.0010512859,1.9273682e-05,5.534831e-06
2011-07-14 09:00:00,1.42313,1.41881,1.42577,1.41892,-0.00421,0.00696,0.0026399999999999,0.0043200000000001,1.4233019,-0.0043324316,-4.951611e-05,0.005870136,0.0005424699,2.0109143,0.011520045,0.0010783164,1.9420942e-05,5.5972237e-06
2011-07-14 10:00:00,1.41889,1.41719,1.42014,1.41872,-0.00017,0.00295,0.0012499999999999,0.0017,1.4253647,-0.0066362605,-8.513654e-06,0.0055843145,0.003856834,2.010896,0.011720839,0.0011048276,1.9573443e-05,5.6589934e-06
2011-07-14 11:00:00,1.41875,1.41567,1.42059,1.4197,0.00095,0.00492,0.00184,0.0030799999999999,1.4269835,-0.007297566,1.4031654e-05,0.0024981727,-0.0018558366,2.0080972,0.011918198,0.001130769,1.9729732e-05,5.7200227e-06
2011-07-14 12:00:00,1.41972,1.41764,1.42357,1.4234,0.0036799999999999,0.0059299999999999,0.0038499999999999,0.00208,1.4299212,-0.0065833447,6.222306e-05,-0.0010682705,0.0028611918,2.0063224,0.0121132275,0.0011560924,1.9888284e-05,5.7802627e-06
2011-07-14 13:00:00,1.42343,1.42068,1.42479,1.42375,0.00032,0.00411,0.00136,0.00275,1.4313976,-0.007713999,6.640453e-05,-0.0021274586,-0.001752172,2.0094707,0.012304806,0.0011807522,2.0047792e-05,5.8397213e-06
2011-07-14 14:00:00,1.42378,1.41425,1.4245,1.4154,-0.00838,0.01025,0.00072,0.00953,1.4261056,-0.010618701,-8.694809e-05,-0.0011973551,-0.0017168416,2.0119288,0.012458145,0.0012047047,2.020747e-05,5.8983806e-06
2011-07-14 15:00:00,1.41537,1.41537,1.41813,1.41811,0.0027399999999999,0.0027599999999998,0.0027599999999998,0.0,1.4270481,-0.0088735195,-6.456403e-05,-0.0004851153,-0.00095262827,2.0082948,0.012606874,0.0012279081,2.0367332e-05,5.9561416e-06
2011-07-14 16:00:00,1.41814,1.4155,1.41816,1.41589,-0.0022499999999998,0.0026600000000001,2.0000000000131024e-05,0.0026399999999999,1.4273186,-0.011366928,-6.166435e-05,-0.0015529306,-0.002484014,2.0041707,0.012729808,0.0012503206,2.052829e-05,6.0129046e-06
2011-07-14 17:00:00,1.41587,1.41435,1.4195,1.41709,0.0012199999999999,0.0051499999999999,0.00363,0.0015199999999999,1.4277753,-0.01063072,-5.4603097e-05,-0.0038385128,0.0005241815,2.0028303,0.012836889,0.0012719025,2.0691952e-05,6.068648e-06
2011-07-14 18:00:00,1.41711,1.4115,1.41737,1.41358,-0.00353,0.00587,0.0002599999999999,0.0056100000000001,1.4277767,-0.014137771,-5.88743e-05,-0.002591197,-0.0029962924,2.003032,0.012947754,0.0012926143,2.0860272e-05,6.1234077e-06
2011-07-14 19:00:00,1.41356,1.41201,1.41387,1.41305,-0.00051,0.0018599999999999,0.00031,0.0015499999999999,1.4267873,-0.013652452,-8.484136e-05,0.0010451777,-0.0011279819,2.0008593,0.013033585,0.0013124195,2.1035521e-05,6.1771857e-06
2011-07-14 20:00:00,1.41302,1.41276,1.41467,1.41418,0.00116,0.00191,0.0016500000000001,0.0002599999999999,1.4259146,-0.011632588,-0.000102068,0.00041266574,-0.0016409326,1.9987881,0.013106309,0.0013312855,2.122014e-05,6.229912e-06
2011-07-14 21:00:00,1.41411,1.41382,1.41473,1.4145,0.0003900000000001,0.0009099999999999,0.00062,0.0002899999999999,1.4227102,-0.008041439,-0.00016878659,-0.004774085,0.0015753494,1.9983648,0.013167524,0.001349184,2.1416183e-05,6.2815047e-06
2011-07-14 22:00:00,1.41453,1.41404,1.41601,1.41557,0.0010399999999999,0.00197,0.0014799999999999,0.0004900000000001,1.4222448,-0.0065175407,-0.00015729554,-0.0057155057,-0.003205014,1.9991438,0.0132191675,0.0013660915,2.1624872e-05,6.33195e-06
2011-07-14 23:00:00,1.41554,1.41471,1.41984,1.41612,0.00058,0.00513,0.0042999999999999,0.0008300000000001,1.420171,-0.003867144,-0.00018391701,0.0006588294,-0.0008727567,1.9995613,0.0132499905,0.0013819911,2.1846461e-05,6.3812963e-06
2011-07-15 00:00:00,1.41615,1.41489,1.41774,1.41689,0.0007399999999999,0.00285,0.0015899999999999,0.00126,1.4208562,-0.0038263223,-0.00013987115,0.004749513,-0.00065737404,2.0015051,0.01326145,0.0013968723,2.2080356e-05,6.429571e-06
2011-07-15 01:00:00,1.41692,1.4163,1.41916,1.41827,0.0013499999999999,0.00286,0.00224,0.00062,1.4196333,-0.0012154841,-0.00014776133,-0.00041663056,0.0015466907,2.0027776,0.013264446,0.0014107303,2.2325348e-05,6.476725e-06
2011-07-15 02:00:00,1.41829,1.41747,1.41877,1.41811,-0.00018,0.0013,0.00048,0.00082,1.4192221,-0.0009781097,-0.00013394906,-0.0050972737,0.0013403458,2.0043607,0.013242129,0.0014235652,2.2579688e-05,6.522683e-06
2011-07-15 03:00:00,1.41808,1.41621,1.41811,1.41711,-0.0009699999999999,0.0019,2.999999999997449e-05,0.00187,1.4191886,-0.0019655519,-0.00011308522,-0.0027631135,-0.0058228034,2.004467,0.01319193,0.0014353837,2.2841092e-05,6.5674353e-06
2011-07-15 04:00:00,1.41714,1.41639,1.41761,1.41745,0.00031,0.0012199999999999,0.0004699999999999,0.00075,1.4174621,0.0001225215,-0.00013467882,0.00058308797,0.0019073172,2.00382,0.013126171,0.0014461956,2.3107123e-05,6.6110433e-06
2011-07-15 05:00:00,1.41748,1.41647,1.41774,1.41683,-0.00065,0.0012700000000001,0.0002599999999999,0.0010100000000001,1.4179425,-0.0010128007,-9.97118e-05,7.640798e-05,-0.0015030148,2.0048597,0.01303625,0.0014560133,2.337579e-05,6.6535504e-06
2011-07-15 06:00:00,1.41681,1.41271,1.41687,1.41417,-0.0026399999999999,0.0041600000000001,6.000000000017103e-05,0.0040999999999999,1.4165514,-0.0022671716,-0.00011421242,-0.0022080832,0.00097092934,2.004057,0.012933843,0.0014648495,2.364596e-05,6.6949115e-06
2011-07-15 07:00:00,1.41414,1.40953,1.41535,1.4112,-0.0029399999999999,0.0058200000000001,0.0012100000000001,0.00461,1.415611,-0.0042967317,-0.00011433716,-0.0018956665,-0.002731762,2.0024395,0.012830262,0.0014727149,2.3917402e-05,6.7350466e-06
2011-07-15 08:00:00,1.41117,1.41,1.4144,1.41361,0.0024399999999999,0.0044000000000001,0.00323,0.0011700000000001,1.4141829,-0.00044805842,-0.00012483404,-0.00071334804,-0.00073695235,1.9980919,0.01274696,0.0014796151,2.4190469e-05,6.7739365e-06
2011-07-15 09:00:00,1.41364,1.41302,1.41788,1.41692,0.0032799999999999,0.00486,0.00424,0.00062,1.4163841,0.00058418856,-4.83089e-05,-1.7661388e-05,0.0012489578,1.9974577,0.01267743,0.0014855498,2.446583e-05,6.8116283e-06
2011-07-15 10:00:00,1.41694,1.41458,1.41745,1.41475,-0.0021900000000001,0.0028700000000001,0.00051,0.0023600000000001,1.4147023,0.0001243967,-7.66416e-05,0.00017400703,0.0001815862,2.0007784,0.012595178,0.0014905173,2.4744455e-05,6.84815e-06
2011-07-15 11:00:00,1.41477,1.41401,1.41616,1.41556,0.0007899999999998,0.00215,0.00139,0.00076,1.4139578,0.0016790319,-7.6894015e-05,0.00036960785,0.00053645065,2.002136,0.012516641,0.0014945153,2.502749e-05,6.883471e-06
2011-07-15 12:00:00,1.41558,1.41079,1.41679,1.41196,-0.0036199999999999,0.006,0.0012099999999999,0.00479,1.4103254,0.0017776805,-0.00014313443,0.0014652342,-0.00054383697,2.0019422,0.012391326,0.0014975456,2.5316054e-05,6.91753e-06
2011-07-15 13:00:00,1.41199,1.40888,1.4134,1.4111,-0.00089,0.00452,0.0014099999999999,0.0031100000000001,1.4086016,0.0026490118,-0.00015063408,0.0011783903,-0.00096377137,1.9996016,0.012251263,0.0014996156,2.561091e-05,6.950306e-06
2011-07-15 14:00:00,1.41108,1.4092,1.41301,1.41228,0.0012,0.00381,0.0019300000000002,0.0018799999999998,1.4131315,-0.0008406568,-1.0776101e-05,-0.0010358875,-0.00013761946,1.9966072,0.012121051,0.0015007335,2.5912062e-05,6.981836e-06
2011-07-15 15:00:00,1.41225,1.41109,1.41686,1.41542,0.0031699999999998,0.00577,0.00461,0.00116,1.4124336,0.0030065402,-2.0141704e-05,-0.0015165705,-0.00022366788,1.9957235,0.011985004,0.0015009078,2.6218846e-05,7.0121437e-06
2011-07-15 16:00:00,1.41539,1.41295,1.41887,1.41469,-0.0006999999999999,0.0059200000000001,0.0034800000000001,0.0024399999999999,1.4124757,0.0022246253,-1.0328848e-05,0.00046330725,-0.0010239013,1.9980707,0.011825926,0.0015001504,2.6530062e-05,7.041192e-06
2011-07-15 17:00:00,1.41472,1.41378,1.41574,1.41476,4.000000000004e-05,0.0019599999999999,0.00102,0.0009399999999999,1.411534,0.0032512236,-2.5144664e-05,-0.00054307806,-0.00012784037,2.0001416,0.011673081,0.0014984756,2.6844034e-05,7.0689134e-06
2011-07-15 18:00:00,1.41473,1.41276,1.4149,1.41337,-0.00136,0.00214,0.00017,0.00197,1.4123012,0.0010660918,2.7600902e-06,-0.0044556237,-0.00041184667,2.0006313,0.011513452,0.0014958972,2.7158689e-05,7.0952774e-06
2011-07-15 19:00:00,1.4134,1.41303,1.41479,1.41424,0.0008399999999999,0.0017599999999999,0.00139,0.0003699999999999,1.4124405,0.00178911,1.0406467e-05,-0.004280351,-0.0011221998,1.9994733,0.011338922,0.0014924307,2.7471677e-05,7.120304e-06
2011-07-15 20:00:00,1.41426,1.41408,1.41554,1.4155,0.0012399999999999,0.00146,0.0012799999999999,0.00018,1.4126405,0.0028416766,1.7861372e-05,0.00046787853,-0.0017975505,1.9989201,0.011155706,0.0014880932,2.7780727e-05,7.144009e-06
2011-07-17 21:00:00,1.41094,1.41049,1.41325,1.41203,0.0010899999999998,0.0027599999999998,0.0023099999999998,0.00045,1.4131886,-0.0011904704,3.1862015e-05,0.0034932923,0.00048680347,2.0005639,0.010929998,0.0014829052,2.808393e-05,7.166352e-06
2011-07-17 22:00:00,1.41199,1.41177,1.41332,1.41204,4.999999999988347e-05,0.0015499999999999,0.0013299999999998,0.0002200000000001,1.4126737,-0.0006517593,1.8044926e-05,0.0025921785,0.001759753,2.0002372,0.010680516,0.0014768924,2.8379913e-05,7.1872514e-06
2011-07-17 23:00:00,1.41201,1.41153,1.41307,1.41257,0.0005600000000001,0.00154,0.00106,0.00048,1.4133526,-0.0008171594,3.451778e-05,-0.0007713621,-0.0019335381,1.99761,0.010422299,0.00147008,2.8667922e-05,7.2066614e-06
2011-07-18 00:00:00,1.41255,1.40668,1.41255,1.40706,-0.0054899999999999,0.00587,0.0,0.00587,1.4113657,-0.0042914962,-1.4196448e-05,-0.0041607255,-0.00022653898,1.996685,0.010112935,0.0014624962,2.8947921e-05,7.2246044e-06
2011-07-18 01:00:00,1.40703,1.40512,1.40733,1.40591,-0.00112,0.00221,0.0002999999999999,0.00191,1.410165,-0.004220191,-3.476073e-05,-0.004252361,-0.0034547104,1.9939438,0.009786917,0.0014541727,2.9220713e-05,7.2411144e-06
2011-07-18 02:00:00,1.40588,1.4056,1.40787,1.40742,0.0015399999999998,0.0022699999999999,0.0019899999999999,0.00028,1.4099617,-0.0025138068,-2.7864884e-05,-0.001075618,-0.0016702965,1.989056,0.009455425,0.0014451395,2.9487821e-05,7.2561525e-06
2011-07-18 03:00:00,1.40744,1.40621,1.40802,1.407,-0.0004399999999999,0.00181,0.00058,0.00123,1.4094284,-0.0023986443,-2.9758285e-05,0.0013093641,-0.0008426419,1.9885813,0.009129985,0.0014354252,2.9751032e-05,7.269621e-06
2011-07-18 04:00:00,1.40698,1.4062,1.4083,1.40789,0.0009100000000001,0.0021000000000002,0.0013200000000002,0.00078,1.4092597,-0.0013470721,-2.2569626e-05,-0.00031058775,0.0009658201,1.9894141,0.008816789,0.0014250558,3.001174e-05,7.281463e-06
2011-07-18 05:00:00,1.40787,1.40686,1.40835,1.40754,-0.0003299999999999,0.0014899999999999,0.00048,0.0010099999999999,1.4084262,-0.0008541617,-3.205328e-05,-0.002903566,-0.0016263353,1.9898844,0.008502999,0.0014140559,3.0270578e-05,7.291695e-06
2011-07-18 06:00:00,1.40751,1.40268,1.40751,1.40404,-0.00347,0.0048300000000001,0.0,0.0048300000000001,1.4083824,-0.004321431,-2.0996387e-05,-0.0022712173,-0.0015736283,1.9897082,0.008131327,0.0014024577,3.0527368e-05,7.3003557e-06
2011-07-18 07:00:00,1.40406,1.40139,1.40632,1.40453,0.0004699999999999,0.0049300000000001,0.0022599999999999,0.0026700000000001,1.4093088,-0.004789079,1.03232205e-05,-0.0006726524,-0.0028056477,1.987525,0.0078071062,0.0013902951,3.078114e-05,7.307416e-06
2011-07-18 08:00:00,1.40456,1.40282,1.40599,1.40489,0.0003299999999999,0.0031700000000001,0.00143,0.00174,1.4088837,-0.0039977026,4.0405102e-06,-0.0022301162,-0.0013977974,1.9852008,0.007476833,0.0013775998,3.103008e-05,7.3127794e-06
2011-07-18 09:00:00,1.40486,1.40295,1.40713,1.40498,0.0001199999999998,0.00418,0.0022699999999999,0.00191,1.4064723,-0.0014453446,-4.6969068e-05,-0.0029868442,-0.00015873421,1.9853344,0.0071591553,0.0013644045,3.127159e-05,7.316373e-06
2011-07-18 10:00:00,1.405,1.40254,1.40511,1.403,-0.002,0.0025700000000001,0.00011,0.0024600000000001,1.4062438,-0.0032070347,-3.6727703e-05,-0.0011567521,-0.003845395,1.9855787,0.006836572,0.0013507417,3.150238e-05,7.3182155e-06
2011-07-18 11:00:00,1.40303,1.40256,1.40652,1.40593,0.0028999999999999,0.0039599999999999,0.0034899999999999,0.0004699999999999,1.4061176,-0.00016163503,-2.5954836e-05,-0.0027577744,-0.0013262786,1.9840468,0.0065648803,0.0013366397,3.171926e-05,7.3183423e-06
2011-07-18 12:00:00,1.4059,1.40429,1.40606,1.40489,-0.0010099999999999,0.00177,0.0001600000000001,0.0016099999999998,1.4076283,-0.0027590387,2.0749212e-05,-0.005651682,0.00037277036,1.9852549,0.006264958,0.0013221244,3.1919604e-05,7.316718e-06
2011-07-18 13:00:00,1.40491,1.40491,1.40952,1.40708,0.00217,0.00461,0.00461,0.0,1.4084105,-0.0013714501,4.0879415e-05,-0.004803032,-0.0033335795,1.9860214,0.0059710545,0.0013072231,3.2101405e-05,7.3132433e-06
2011-07-18 14:00:00,1.40706,1.40183,1.40738,1.40251,-0.00455,0.0055500000000001,0.00032,0.00523,1.4053825,-0.0028410966,-3.1448773e-05,-0.0014337978,-0.0018262605,1.9871396,0.0056198635,0.0012919672,3.226348e-05,7.3078254e-06
2011-07-18 15:00:00,1.40248,1.40242,1.40486,1.40408,0.0016,0.0024399999999999,0.00238,5.999999999994898e-05,1.4044267,-0.00030583705,-4.0897e-05,0.0010367762,0.00032132698,1.9865876,0.005303968,0.0012763877,3.2405504e-05,7.300481e-06
2011-07-18 16:00:00,1.40411,1.40394,1.40667,1.40638,0.0022699999999999,0.0027300000000001,0.0025600000000001,0.00017,1.4040977,0.0023160034,-3.369695e-05,0.0012013111,-0.00049872533,1.9849898,0.0050166366,0.0012605084,3.252812e-05,7.2912762e-06
2011-07-18 17:00:00,1.40635,1.40506,1.408,1.40775,0.0014,0.0029399999999999,0.0016499999999999,0.00129,1.4040028,0.0037693998,-2.2212676e-05,-0.0013364241,0.0007648114,1.9862096,0.0047496497,0.0012443479,3.2632895e-05,7.2801904e-06
2011-07-18 18:00:00,1.40778,1.40719,1.40843,1.40829,0.00051,0.0012400000000001,0.00065,0.00059,1.4034643,0.004848854,-2.3182583e-05,-0.002737835,0.00082218944,1.9891962,0.0044950857,0.0012279227,3.2721957e-05,7.267121e-06
2011-07-18 19:00:00,1.40832,1.40827,1.41191,1.4112,0.0028799999999999,0.00364,0.0035899999999999,5.000000000010552e-05,1.4030794,0.008140802,-2.0219028e-05,-0.00056198344,-0.001105254,1.9906671,0.0042652357,0.0012112475,3.279728e-05,7.251987e-06
2011-07-18 20:00:00,1.41117,1.41075,1.4121,1.41117,0.0,0.0013499999999999,0.0009299999999998,0.00042,1.402292,0.008904953,-2.692043e-05,0.0014654209,0.0014318238,1.9931753,0.0040430925,0.0011943376,3.2860233e-05,7.2348066e-06
2011-07-18 21:00:00,1.41115,1.40997,1.41177,1.41037,-0.00078,0.0018,0.00062,0.0011799999999999,1.4030484,0.0073179416,3.6156077e-06,0.00079042837,0.001205281,1.996064,0.0038327298,0.0011772091,3.2911452e-05,7.215637e-06
2011-07-18 22:00:00,1.4104,1.40963,1.41113,1.41103,0.0006299999999999,0.0015,0.0007299999999998,0.0007700000000001,1.4031028,0.007915551,1.1670219e-05,0.00048317987,0.001553854,1.9961331,0.0036367318,0.0011598798,3.2950862e-05,7.1944746e-06
2011-07-18 23:00:00,1.411,1.41066,1.41357,1.41252,0.0015199999999999,0.0029099999999999,0.0025699999999999,0.00034,1.4030839,0.009419839,1.6286675e-05,0.0028517286,-0.0002777411,1.9957683,0.0034600764,0.0011423691,3.2977656e-05,7.1712434e-06
2011-07-19 00:00:00,1.41255,1.41116,1.41296,1.41263,8.000000000008001e-05,0.0018,0.00041,0.00139,1.4053491,0.007208257,7.259807e-05,0.004346172,0.0033562803,1.9970223,0.0032993937,0.0011246963,3.2990294e-05,7.1458912e-06
2011-07-19 01:00:00,1.41261,1.41039,1.41335,1.41151,-0.0010999999999998,0.00296,0.0007400000000001,0.0022199999999998,1.4062245,0.0052007437,8.479855e-05,0.0016630678,5.3163236e-05,1.9987434,0.0031475965,0.0011068818,3.298654e-05,7.1184513e-06
2011-07-19 02:00:00,1.41154,1.41146,1.41331,1.41229,0.00075,0.0018500000000001,0.00177,8.000000000008001e-05,1.4062208,0.0059957528,7.345723e-05,-0.0012342024,0.0033375649,1.9979773,0.003013022,0.0010889453,3.296391e-05,7.0889964e-06
2011-07-19 03:00:00,1.41227,1.41058,1.41269,1.41188,-0.0003899999999998,0.00211,0.00042,0.0016899999999999,1.406519,0.0052901455,7.077719e-05,0.0006633877,-0.0016604676,1.9978007,0.0028918218,0.0010709052,3.2920285e-05,7.057547e-06
2011-07-19 04:00:00,1.41186,1.41064,1.41218,1.41137,-0.0004899999999998,0.00154,0.00032,0.0012199999999999,1.4065372,0.0047711856,6.1601124e-05,0.002743516,0.0016320009,1.9973326,0.002785053,0.0010527775,3.2854194e-05,7.02406e-06
2011-07-19 05:00:00,1.4114,1.40742,1.41144,1.40775,-0.0036499999999999,0.0040200000000001,4.000000000004e-05,0.00398,1.4061713,0.0015337933,4.494434e-05,0.0028074954,0.0014103543,1.997963,0.002689233,0.0010345748,3.2764852e-05,6.988511e-06
2011-07-19 06:00:00,1.40773,1.40683,1.41208,1.41119,0.00346,0.0052499999999999,0.00435,0.0008999999999999,1.4079918,0.0031166244,8.163184e-05,0.0027781662,0.001323199,1.9949405,0.0026103933,0.0010163066,3.2652173e-05,6.950954e-06
2011-07-19 07:00:00,1.41121,1.41102,1.41628,1.41452,0.0033099999999999,0.00526,0.0050699999999999,0.0001900000000001,1.4084455,0.005995978,7.858422e-05,0.002906289,0.0009635089,1.9939113,0.0025451796,0.0009979805,3.2516793e-05,6.911463e-06
2011-07-19 08:00:00,1.41449,1.41418,1.41928,1.41863,0.00414,0.0051000000000001,0.00479,0.00031,1.4102185,0.008305548,0.00010601675,0.0011044746,0.0034682702,1.9973787,0.0024874285,0.0009796057,3.235984e-05,6.8701e-06
2011-07-19 09:00:00,1.41867,1.41689,1.42168,1.41702,-0.0016500000000001,0.00479,0.0030099999999999,0.0017800000000001,1.4113967,0.0055098813,0.00011336766,0.0003805585,0.0014598294,2.0031857,0.002433055,0.00096119416,3.2182543e-05,6.8268787e-06
2011-07-19 10:00:00,1.41699,1.41647,1.41967,1.41744,0.00045,0.0032,0.00268,0.00052,1.4128199,0.0044963537,0.00012380927,0.0021952696,0.0005318579,2.005285,0.0023843187,0.00094275834,3.1986172e-05,6.7818287e-06
2011-07-19 11:00:00,1.41742,1.41661,1.41842,1.41778,0.0003600000000001,0.00181,0.0010000000000001,0.0008099999999999,1.4129635,0.0047149435,0.000101588616,0.00346403,0.0012518694,2.0053232,0.0023371032,0.0009243117,3.1771924e-05,6.7350074e-06
2011-07-19 12:00:00,1.41776,1.41481,1.41972,1.41594,-0.0018199999999999,0.0049100000000001,0.0019600000000001,0.00295,1.4132242,0.0026301448,8.569316e-05,0.0021735209,0.0015672479,2.0057364,0.00230545,0.0009058655,3.1540967e-05,6.686484e-06
2011-07-19 13:00:00,1.41591,1.41357,1.41828,1.41786,0.0019499999999998,0.0047099999999999,0.0023699999999999,0.00234,1.4133842,0.0044058077,6.995637e-05,0.0010763629,0.0012321501,2.0047996,0.0022806916,0.0008874283,3.1294447e-05,6.636331e-06
2011-07-19 14:00:00,1.41783,1.4175,1.42124,1.419,0.0011700000000001,0.00374,0.0034100000000001,0.0003299999999999,1.4164602,0.0024156377,0.00012420358,0.0024887712,0.0004700713,2.0044217,0.0022465498,0.0008690136,3.1033152e-05,6.5846143e-06
2011-07-19 15:00:00,1.41903,1.4152,1.41978,1.41543,-0.0036,0.00458,0.00075,0.00383,1.4169794,-0.0016569296,0.000107451386,0.002713004,0.0011494235,2.0061643,0.0022217063,0.0008506385,3.075757e-05,6.5313975e-06
2011-07-19 16:00:00,1.41545,1.41465,1.41687,1.41598,0.0005299999999999,0.0022200000000001,0.0014199999999999,0.0008000000000001,1.4171418,-0.0012466771,8.4848056e-05,-0.0013071098,0.0004480157,2.0053794,0.0022024042,0.0008323187,3.0467925e-05,6.476763e-06
2011-07-19 17:00:00,1.41601,1.41425,1.41821,1.41739,0.0013799999999999,0.0039599999999999,0.0021999999999999,0.0017599999999999,1.4178572,-0.0005461157,7.888972e-05,-0.003539142,0.0015402385,2.0032606,0.002178177,0.00081407186,3.0164456e-05,6.420796e-06
2011-07-19 18:00:00,1.41741,1.41077,1.41747,1.41337,-0.00404,0.0066999999999999,5.999999999994898e-05,0.0066399999999999,1.4174775,-0.004155744,4.8249174e-05,0.0009075329,-0.0021954298,2.0037389,0.0021685357,0.0007959152,2.9847433e-05,6.3635603e-06
2011-07-19 19:00:00,1.4134,1.41201,1.41439,1.41408,0.00068,0.00238,0.00099,0.00139,1.4173062,-0.0032544213,2.821241e-05,0.0054379506,0.0017511633,2.002379,0.0021639226,0.0007778634,2.9517189e-05,6.3051075e-06
2011-07-19 20:00:00,1.41405,1.41383,1.41541,1.41541,0.00136,0.0015800000000001,0.00136,0.0002200000000001,1.4183798,-0.0030104928,4.0752322e-05,0.0047229603,0.0015037219,2.00109,0.0021603366,0.00075993116,2.9174289e-05,6.245505e-06
