DATE_TIME,typical_price,OPEN,HIGH,LOW,CLOSE,VOLUME,return_1,log_return_1,return_5,log_return_5,return_10,log_return_10,return_20,log_return_20,return_60,log_return_60,sma_10,ema_10,close_sma_ratio_10,sma_20,ema_20,close_sma_ratio_20,sma_50,ema_50,close_sma_ratio_50,sma_100,ema_100,close_sma_ratio_100,sma_200,ema_200,close_sma_ratio_200,macd,macd_signal,macd_hist,rsi_7,rsi_14,rsi_21,stoch_k,stoch_d,williams_r_14,cci_14,roc_10,roc_20,roc_60,mom_10,mom_20,bb_upper,bb_middle,bb_lower,bb_pct_b,bb_width,atr_14,natr_14,hist_vol_10,hist_vol_20,hist_vol_60,ema_cross_10_50,ema_cross_20_100,trend_slope_50,trend_strength_50,obv,obv_delta_20,volume_sma_10,volume_sma_20,volume_ratio_20,vwap_60,mfi_14,statistical__log_return_1,roll_mean_ret_20,roll_std_ret_20,roll_skew_ret_20,roll_kurt_ret_20,roll_mean_ret_60,roll_std_ret_60,roll_skew_ret_60,roll_kurt_ret_60,roll_mean_ret_252,roll_std_ret_252,roll_skew_ret_252,roll_kurt_ret_252,realized_var_12,realized_var_48,autocorr_lag1_100,autocorr_lag5_100,sqret_autocorr_lag1_100,vol_regime_high,vol_regime_low,hurst_proxy_200,zscore_close_100
2017-09-28 04:00:00,307.42333333333335,308.41,311.81,304.89,305.57,1148.45035,-0.009144265,-0.009186331,0.033133853,0.03259676,0.05536368,0.053885426,0.08358156,0.08027181,0.05715274,0.0555792,298.426,300.91495,0.023938933,294.909,295.47665,0.036150135,283.43,287.07416,0.078114524,275.7335,286.56973,0.10820775,304.8331,294.06882,0.0024173884,6.5938015,5.3358035,1.2579979,68.31866,64.66883,60.725117,72.34834,81.01972,-27.651655,132.4379,0.05536368,0.08358156,0.05715274,16.03,23.57,309.90842,294.909,279.90958,0.8553801,0.10172244,7.042143,0.023045924,0.03982214,0.05264402,0.16655765,0.045294948,0.029148508,0.001464093,0.001464093,9547.453,1346.4672,902.24243,907.76294,1.2651434,288.38058,67.09335,-0.009186331,0.0040135905,0.011771561,0.826434,0.35845566,0.00092632003,0.021502502,-0.07496329,1.3263501,-3.0916744e-05,0.036776923,0.7730572,15.723646,0.0018498587,0.021253344,-0.21734072,-0.14787827,0.09780076,0.0,0.0,0.38921824,1.3550835
2017-09-28 08:00:00,303.77666666666664,306.17,310.63,300.0,300.7,1838.5791,-0.015937429,-0.016065795,0.006763091,0.0067403237,0.045731176,0.044716332,0.053904388,0.052501734,0.040916644,0.040101714,299.741,300.87585,0.0031994288,295.678,295.97412,0.016984694,283.824,287.60852,0.059459385,275.7849,286.84955,0.09034251,304.7193,294.1348,-0.013190172,6.190743,5.5067916,0.6839517,53.66701,58.21949,57.18848,54.22404,69.80524,-45.77596,78.56374,0.045731176,0.053904388,0.040916644,13.15,15.38,310.17612,295.678,281.17987,0.6731949,0.09806695,7.404286,0.024623498,0.043820046,0.055614267,0.1674177,0.04412155,0.030344412,0.0013551684,0.0013551684,7708.874,-1636.0543,1018.5936,942.4948,1.9507579,289.18216,61.777466,-0.016065795,0.0026250866,0.012435728,0.8147693,0.4172157,0.0006683619,0.021613533,-0.045286294,1.238803,-0.000107406195,0.0367902,0.7781725,15.703279,0.002102588,0.021320732,-0.2154246,-0.15122488,0.09781494,0.0,0.0,0.38940445,1.1288671
2017-09-28 12:00:00,300.55,300.76,304.5,297.73,299.42,975.79858,-0.004256734,-0.00426582,-0.029872991,-0.03032828,0.040013894,0.039234072,0.034265976,0.033691972,0.029394574,0.028970838,300.893,300.61118,-0.0048954277,296.174,296.30228,0.010959773,284.0524,288.07172,0.054101285,275.8061,287.09845,0.08561776,304.5769,294.18738,-0.016931357,5.7022986,5.5458927,0.15640584,50.35553,56.621166,56.283836,49.460365,58.67758,-50.539635,34.167725,0.040013894,0.034265976,0.029394574,11.52,9.92,310.45938,296.174,281.8886,0.6136126,0.09646617,7.35,0.024547458,0.044608396,0.05454148,0.16736874,0.041879136,0.030738845,0.0007777358,0.0007777358,6733.075,-3582.5312,1053.2228,942.7508,1.0350547,289.30548,60.800476,-0.00426582,0.0016845986,0.012195846,1.0562531,1.0327163,0.0004828473,0.02160721,-0.019302256,1.2426759,-9.998372e-05,0.036789168,0.7776398,15.704742,0.0019938934,0.020752933,-0.21457283,-0.15277676,0.09778969,0.0,0.0,0.38975534,1.068852
2017-09-28 16:00:00,299.87,299.42,303.61,298.0,298.0,769.13689,-0.0047425022,-0.0047537833,-0.037902758,-0.03863975,0.023984605,0.023701493,0.03425537,0.03368172,0.034722224,0.034133006,301.591,300.1364,-0.011906854,296.6675,296.46396,0.0044915606,284.3314,288.46106,0.048072778,275.742,287.31433,0.08072038,304.42746,294.2253,-0.021113241,5.1413546,5.4649854,-0.32363066,46.631454,54.823032,55.265507,44.17566,49.28669,-55.82434,20.334673,0.023984605,0.03425537,0.034722224,6.98,9.87,310.45615,296.6675,282.87888,0.5483188,0.092956826,7.3628573,0.024707574,0.04466031,0.054542754,0.167122,0.039179023,0.03070349,0.00095886417,0.00095886417,5963.9385,-3495.729,1060.3456,938.4107,0.8196165,289.5289,54.636513,-0.0047537833,0.0016840859,0.012196131,1.0562782,1.0325445,0.00056888344,0.021575358,-0.030051155,1.268187,-4.765139e-05,0.036773063,0.77480894,15.732875,0.0019689274,0.02066743,-0.2155487,-0.1498779,0.097938,0.0,0.0,0.3897426,1.010895
2017-09-28 20:00:00,301.13000000000005,299.68,304.06,296.89,302.44,817.64781,0.014899329,0.014789424,-0.019293752,-0.019482305,0.039312717,0.03855964,0.025220338,0.024907554,0.02671691,0.026366245,302.735,300.55524,-0.0009744496,297.0395,297.0331,0.018181084,284.56,289.00925,0.062833846,275.6249,287.61386,0.09728838,304.30466,294.30707,-0.0061275763,4.9974656,5.3714814,-0.3740158,57.970306,59.18736,57.77376,60.699665,51.44523,-39.300335,27.505571,0.039312717,0.025220338,0.02671691,11.44,7.44,311.03854,297.0395,283.04044,0.692888,0.09425718,7.447143,0.024623537,0.04620369,0.05145621,0.1662611,0.038176138,0.03114425,0.0007705056,0.0007705056,6781.5864,-3933.5317,1086.8992,916.52057,0.8921216,289.77466,60.26284,0.014789424,0.0012453777,0.011505959,1.0694482,1.5987022,0.00043943743,0.021464217,-0.025552046,1.3426453,5.7773545e-06,0.036784846,0.7699357,15.70439,0.0021861747,0.020442912,-0.22095521,-0.15082067,0.09820867,0.0,0.0,0.38968086,1.2276729
2017-09-29 00:00:00,285.6666666666667,302.44,303.0,274.0,280.0,3799.87279,-0.07419653,-0.07709331,-0.08367968,-0.08738928,-0.053318456,-0.054792523,-0.049009953,-0.05025168,-0.034049746,-0.034642942,301.158,296.81793,-0.07025548,296.318,295.41092,-0.055069216,284.4,288.65594,-0.015471167,275.3154,287.46307,0.017015394,304.0487,294.1647,-0.079094894,3.0376952,4.904724,-1.8670288,25.73293,38.790897,44.525295,15.384615,40.086647,-84.61539,-139.70267,-0.053318456,-0.049009953,-0.034049746,-15.77,-14.43,312.23883,296.318,280.39716,-0.012472859,0.10745782,9.194285,0.032836735,0.09097493,0.09380691,0.18279833,0.029149922,0.028385125,-0.00056341756,0.00056341756,2981.7136,-6638.592,1340.853,1051.7736,3.612824,289.3703,49.34596,-0.07709331,-0.002512584,0.020975864,-2.2656767,8.708412,-0.0005773824,0.023599163,-0.50118464,1.9985994,-0.00029225668,0.037103936,0.73850214,15.16777,0.00801337,0.026336139,-0.22264534,-0.14369762,0.09677695,0.0,0.0,0.3888837,0.2173426
2017-09-29 04:00:00,285.8666666666667,280.0,291.0,276.11,290.49,2027.92905,0.037464287,0.03677955,-0.033954106,-0.03454394,-0.027420651,-0.027803615,-0.013348278,-0.013438167,0.047150426,0.046072595,300.339,295.6674,-0.032792944,296.1215,294.94226,-0.019017532,284.5698,288.72787,0.020804035,275.1782,287.523,0.055643216,303.8472,294.12814,-0.043960255,2.3044543,4.3846703,-2.080216,43.01556,47.839916,50.137703,42.28205,39.455444,-57.71795,-120.27612,-0.027420651,-0.013348278,0.047150426,-8.19,-3.93,312.2368,296.1215,280.0062,0.32527474,0.10884249,9.918571,0.03414428,0.09960248,0.10172055,0.18114129,0.023889024,0.02554042,0.00059324165,0.00059324165,5009.6426,-4061.0051,1408.2615,1125.6871,1.8015033,289.2854,53.140213,0.03677955,-0.0006719084,0.022745406,-1.7459339,6.606658,0.0007678766,0.02338524,-0.5105621,2.1940968,-0.00020952364,0.03716345,0.73188007,15.048681,0.009366101,0.027376862,-0.2351927,-0.14806674,0.095950566,0.0,0.0,0.3855213,0.7151237
2017-09-29 08:00:00,293.89000000000004,290.47,299.11,285.55,297.01,1835.09054,0.022444835,0.022196656,-0.008048895,-0.008081461,-0.03768144,-0.03840974,0.01974181,0.019549469,0.027716262,0.02733912,299.176,295.9115,-0.0072398856,296.409,295.1392,0.0020276038,284.9098,289.05267,0.042470284,275.1976,287.71088,0.07926086,303.67416,294.1568,-0.021945069,2.22383,3.952502,-1.7286721,51.243076,52.536697,53.226006,59.0,38.88889,-41.0,-44.986027,-0.03768144,0.01974181,0.027716262,-11.63,5.75,312.3635,296.409,280.45453,0.5188348,0.1076518,10.467857,0.035244122,0.09588785,0.10359782,0.17785625,0.023092972,0.025010282,0.0011788098,0.0011788098,6844.733,-1392.5372,1503.9501,1175.7728,1.5607526,289.4895,55.93475,0.022196656,0.0009774734,0.023165176,-1.8293529,6.558792,0.000455652,0.022961143,-0.5767536,2.404458,-0.00014134696,0.037188824,0.7257064,14.994481,0.009594442,0.027811134,-0.23376848,-0.14782266,0.095858544,0.0,0.0,0.38726103,1.0178216
2017-09-29 12:00:00,295.70666666666665,297.01,302.97,291.01,293.14,1521.09507,-0.013029864,-0.013115497,-0.016308725,-0.016443176,-0.053593338,-0.055082925,-0.0012265758,-0.0012273287,0.010897303,0.010838356,297.516,295.4076,-0.014708453,296.391,294.9488,-0.010968619,285.0726,289.21295,0.028299458,275.1894,287.8184,0.06522998,303.476,294.1467,-0.034058705,1.8266021,3.527322,-1.70072,46.58537,49.67734,51.247784,49.076923,50.11966,-50.923077,-30.480867,-0.053593338,-0.0012265758,0.010897303,-16.6,-0.36,312.3601,296.391,280.4219,0.3982097,0.107757024,11.075,0.037780583,0.09590799,0.10426806,0.1783446,0.021132039,0.024324207,0.0005632226,0.0005632226,5323.638,-3698.9258,1578.4896,1212.5629,1.2544464,289.70804,58.07852,-0.013115497,-6.136643e-05,0.023315048,-1.659969,5.9289804,0.00018063925,0.02302419,-0.53858435,2.3175464,-7.588945e-05,0.037151247,0.7244161,15.060783,0.009670601,0.024674319,-0.23614477,-0.14715074,0.09595267,0.0,0.0,0.38689828,0.83789766
2017-09-29 16:00:00,293.84,293.14,298.6,290.11,292.81,851.76953,-0.001125742,-0.0011263761,-0.031841025,-0.032358978,-0.050520446,-0.05184128,-3.415067e-05,-3.4151257e-05,0.038333334,0.037616864,295.958,294.9353,-0.010636644,296.3905,294.7451,-0.012080347,285.2722,289.354,0.026423184,275.3675,287.91724,0.06334262,303.27036,294.1334,-0.034491833,1.468243,3.1155062,-1.6472633,46.167896,49.43029,51.077812,48.23077,52.102566,-51.76923,-45.58805,-0.050520446,-3.415067e-05,0.038333334,-15.58,-0.01,312.36008,296.3905,280.42093,0.3878962,0.107760385,10.88,0.0371572,0.09600555,0.10424768,0.17605175,0.01906115,0.023318399,0.0006935585,0.0006935585,4471.8687,-3628.1646,1558.537,1209.0248,0.70450956,289.8113,52.911602,-0.0011263761,-1.7075628e-06,0.02331049,-1.669426,5.9574366,0.00062694773,0.022728182,-0.5877714,2.6115544,-1.3799342e-05,0.0371363,0.72059995,15.084852,0.0085958475,0.024132634,-0.24024501,-0.13754787,0.09728895,0.0,0.0,0.38690332,0.8114414
2017-09-29 20:00:00,293.34,292.81,297.1,290.7,292.22,1053.44204,-0.0020149585,-0.0020169914,0.043642856,0.04271734,-0.043688845,-0.04467194,0.009256061,0.009213487,0.028943662,0.028532704,294.623,294.44162,-0.008156186,296.5245,294.5046,-0.014516507,285.7762,289.4664,0.022548413,275.5114,288.00244,0.060645767,303.0581,294.11435,-0.035762448,1.1236796,2.717141,-1.5934614,45.320747,48.961468,50.761753,46.71795,48.00855,-53.28205,-47.04502,-0.043688845,0.009256061,0.028943662,-13.35,2.68,312.29578,296.5245,280.7532,0.36353368,0.106374286,10.660714,0.03648181,0.09594114,0.10360417,0.17594814,0.01702557,0.022250947,0.0018036676,0.0018036676,3418.4265,-3960.4543,1549.0361,1225.6393,0.85950416,289.926,46.730312,-0.0020169914,0.00046067432,0.023166597,-1.7605852,6.3619075,0.0004755451,0.022714807,-0.56855166,2.6085227,-2.3558574e-05,0.037136506,0.7213822,15.085226,0.008587259,0.023913316,-0.2396586,-0.13383102,0.09859766,0.0,0.0,0.38688096,0.7749664
2017-09-30 00:00:00,298.8933333333334,292.62,302.45,292.22,302.01,730.63802,0.033502154,0.032953188,0.03965713,0.038890976,0.0043565016,0.0043470394,0.050286908,0.04906337,0.074768685,0.07210546,294.754,295.8177,0.02461714,297.2475,295.21942,0.016022002,286.599,289.9583,0.053771995,275.8931,288.27982,0.09466311,302.86996,294.19293,-0.0028393376,1.6218858,2.4980898,-0.8762042,59.65284,56.35806,55.553467,71.82051,55.589745,-28.179487,5.574658,0.0043565016,0.050286908,0.074768685,1.31,14.46,312.6069,297.2475,281.8881,0.65503526,0.10334423,10.507143,0.034790713,0.10170602,0.10818777,0.17853026,0.019401267,0.022978025,0.0029287585,0.0029287585,4149.0645,-2554.749,1438.2421,1228.4178,0.59477973,290.10443,46.26598,0.032953188,0.0024531686,0.024191521,-1.6780138,5.649088,0.0012017577,0.023048159,-0.5910407,2.428131,0.00011721011,0.03719419,0.7093861,14.964589,0.009654092,0.023242706,-0.23850796,-0.13364159,0.099055104,0.0,0.0,0.38689858,1.2041434
