DATE_TIME,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15
2011-01-11 04:00:00,-1.870988,-1.4117876,0.7177475,-2.0116642,-0.03612048,-3.3447685,1.9059418,1.1502601,0.18631877,0.0069851954,-1.4887673,0.3980383,-2.919111,-2.2762961,1.5399358,-0.3869289
2011-01-11 05:00:00,-1.8589262,-1.4092333,0.7063902,-2.0180998,-0.06395575,-3.3529189,1.933679,1.1437432,0.16998664,-0.005409948,-1.5009886,0.38497218,-2.905884,-2.2705162,1.5589404,-0.37158412
2011-01-11 06:00:00,-1.7854545,-1.4163314,0.7648038,-2.0158741,-0.10721685,-3.4136987,1.8895409,1.16128,0.21213481,0.015052446,-1.4793161,0.43386057,-2.920746,-2.2002425,1.430175,-0.43661016
2011-01-11 07:00:00,-1.7166578,-1.3528234,0.75853395,-2.1040087,-0.23664737,-3.440998,1.9566317,1.1226128,0.15337567,-0.049816005,-1.5284004,0.49032655,-2.8278177,-2.1361578,1.4553269,-0.3883469
2011-01-11 08:00:00,-1.7237266,-1.4494212,0.7842461,-1.9845233,-0.16542186,-3.4702134,1.8997027,1.1798276,0.23326793,0.030651338,-1.4694426,0.40578595,-2.9464216,-2.1545346,1.3631425,-0.4745038
2011-01-11 09:00:00,-1.787794,-1.3341839,0.7048984,-2.10834,-0.18538685,-3.386382,1.9745592,1.1072292,0.114289366,-0.0643928,-1.5427511,0.45596036,-2.82231,-2.200609,1.5594766,-0.33610865
2011-01-11 10:00:00,-1.8173484,-1.4161938,0.7332558,-2.0181928,-0.09325845,-3.3854907,1.9154502,1.154764,0.18765166,0.0076634963,-1.4937174,0.4032428,-2.91683,-2.2327914,1.4946831,-0.40721923
2011-01-11 11:00:00,-1.6832869,-1.5004606,0.85244113,-1.927181,-0.1472734,-3.5025482,1.81736,1.215149,0.31626043,0.08809925,-1.406928,0.41954252,-3.015716,-2.1083386,1.2095153,-0.5746983
2011-01-11 12:00:00,-1.7628477,-1.4388635,0.8066514,-1.9810406,-0.094594084,-3.4380684,1.8410094,1.179617,0.26163316,0.043303378,-1.4460671,0.44764122,-2.9557772,-2.174369,1.3425906,-0.49172208
2011-01-11 13:00:00,-1.7801787,-1.3852795,0.7303074,-2.05479,-0.1555777,-3.4099722,1.9518129,1.1326159,0.1619116,-0.029082768,-1.5136492,0.42899165,-2.8663964,-2.2017376,1.5045148,-0.37564087
2011-01-11 14:00:00,-1.6166447,-1.2586979,0.80708104,-2.2334,-0.39576954,-3.4728835,2.000026,1.0702938,0.12789567,-0.13886152,-1.5694401,0.6291976,-2.7000105,-2.0129578,1.3895447,-0.35973576
2011-01-11 15:00:00,-1.7360343,-1.4613699,0.7924731,-1.9686875,-0.13831411,-3.4611535,1.8749987,1.1896379,0.25030863,0.048302777,-1.4576557,0.40270814,-2.9685388,-2.1620648,1.3460981,-0.4956681
2011-01-11 16:00:00,-1.5214075,-1.5251192,0.96535826,-1.9006927,-0.23637313,-3.5644598,1.7407234,1.2199955,0.40388805,0.10588146,-1.3447185,0.50026196,-3.04386,-1.955627,0.9376231,-0.7113059
2011-01-11 17:00:00,-1.8275276,-1.3779184,0.7094459,-2.0556412,-0.111398466,-3.3721495,1.9541978,1.12433,0.15131773,-0.035693996,-1.517196,0.42064574,-2.8601747,-2.241281,1.558174,-0.34868965
2011-01-11 18:00:00,-1.7934207,-1.3323964,0.7111726,-2.116681,-0.17203312,-3.381178,1.9713792,1.1020943,0.12189538,-0.06916451,-1.5446274,0.47240928,-2.8080251,-2.201667,1.5560133,-0.32754448
2011-01-11 19:00:00,-1.713399,-1.4870734,0.8451018,-1.935571,-0.116609626,-3.4795117,1.812292,1.2066091,0.30992657,0.08158589,-1.4085039,0.42926332,-3.0072644,-2.1323974,1.2396636,-0.5573338
2011-01-11 20:00:00,-1.8061785,-1.4432398,0.76345366,-1.9727781,-0.075756766,-3.4133573,1.8855336,1.1720068,0.23291832,0.029614456,-1.4600556,0.39653787,-2.9511666,-2.2238886,1.4306498,-0.44295356
2011-01-11 21:00:00,-1.8613594,-1.3817633,0.7005703,-2.0455012,-0.0717032,-3.3469787,1.9482771,1.125863,0.15363584,-0.031248204,-1.5107211,0.4107224,-2.8695998,-2.2682796,1.583118,-0.34232578
2011-01-11 22:00:00,-1.8725988,-1.404975,0.7056065,-2.0153341,-0.046694543,-3.346348,1.9326825,1.1401085,0.17306015,-0.010666004,-1.4950831,0.3891144,-2.901301,-2.2805207,1.5682163,-0.3618519
2011-01-11 23:00:00,-1.8249155,-1.4392468,0.76036096,-1.9740291,-0.054003887,-3.3975818,1.8775867,1.1699659,0.23310241,0.030191429,-1.4580196,0.40077642,-2.9513407,-2.2378764,1.4432234,-0.43797994
2011-01-12 00:00:00,-1.7910513,-1.416193,0.76423436,-2.0073874,-0.10133143,-3.417512,1.8951167,1.1580292,0.21586607,0.00886608,-1.4741173,0.429998,-2.9170563,-2.207058,1.436049,-0.42606112
2011-01-12 01:00:00,-1.7391316,-1.4983202,0.83806473,-1.9091902,-0.08749413,-3.4734755,1.815137,1.208146,0.3193243,0.083411105,-1.3972766,0.40465602,-3.0191379,-2.1595008,1.2577746,-0.54638714
2011-01-12 02:00:00,-1.8653387,-1.3773571,0.7087275,-2.0426986,-0.060061205,-3.34949,1.9388252,1.1242174,0.16330959,-0.033548705,-1.5020823,0.42377326,-2.8665118,-2.2697048,1.5734684,-0.34108034
2011-01-12 03:00:00,-1.8706578,-1.4027071,0.7162104,-2.0105822,-0.041126534,-3.3544252,1.9223155,1.1397291,0.18468058,-0.011213175,-1.4865073,0.40102783,-2.9001505,-2.2781334,1.5515107,-0.3642821
2011-01-12 04:00:00,-1.8202562,-1.36139,0.71170515,-2.0717025,-0.123180486,-3.376594,1.9583999,1.1146398,0.14566357,-0.050176136,-1.5215698,0.44128427,-2.83828,-2.232684,1.5589167,-0.33622482
2011-01-12 05:00:00,-1.8529521,-1.3873986,0.7153935,-2.036001,-0.069359265,-3.3594382,1.9307365,1.1322871,0.16994789,-0.022040598,-1.500968,0.4186788,-2.8799458,-2.2612016,1.552171,-0.3585583
2011-01-12 06:00:00,-1.7994362,-1.4422929,0.7856076,-1.9685149,-0.06473174,-3.418962,1.8565248,1.1756024,0.25413305,0.037986524,-1.4456692,0.42094854,-2.9576635,-2.2117662,1.3910642,-0.46420288
2011-01-12 07:00:00,-1.7398437,-1.4434918,0.80747,-1.9722433,-0.1250764,-3.4668043,1.8641008,1.1791307,0.26200512,0.0330906,-1.4460826,0.435878,-2.9481921,-2.1605456,1.3343594,-0.48342207
2011-01-12 08:00:00,-1.7844545,-1.4400969,0.78070515,-1.9708247,-0.090787016,-3.4358706,1.8801134,1.1713184,0.24545105,0.02549208,-1.4520636,0.41382018,-2.9448173,-2.2035656,1.3977766,-0.45027992
2011-01-12 09:00:00,-1.7526366,-1.4656953,0.83780307,-1.9399587,-0.07648885,-3.4579196,1.8127402,1.1905727,0.30596715,0.06306029,-1.4051929,0.44412217,-2.987247,-2.1651347,1.2804544,-0.5223935
2011-01-12 10:00:00,-1.6673771,-1.2160295,0.7767443,-2.2280169,-0.39623925,-3.443821,2.0492816,1.0538291,0.09354248,-0.21015416,-1.5735166,0.5992572,-2.661162,-2.0594556,1.4852619,-0.30076286
2011-01-12 11:00:00,-1.7548026,-1.35419,0.745904,-2.0964599,-0.18934898,-3.4201436,1.9546112,1.1163706,0.15597455,-0.053933494,-1.5253317,0.48229757,-2.8243523,-2.169421,1.4846672,-0.36471125
2011-01-12 12:00:00,-1.773302,-1.4375579,0.7874547,-1.9822063,-0.099004135,-3.4351668,1.868317,1.17437,0.24524605,0.03192807,-1.455554,0.4274799,-2.9466693,-2.1898773,1.380554,-0.4657726
2011-01-12 13:00:00,-1.568976,-1.5278907,0.9213178,-1.8972689,-0.22954617,-3.5815947,1.7932488,1.229575,0.37488964,0.09784687,-1.3649988,0.45078728,-3.0281591,-2.0039818,1.0415671,-0.6457829
2011-01-12 14:00:00,-1.7413988,-1.4601213,0.81418675,-1.9427922,-0.1145854,-3.4779613,1.8605434,1.1858782,0.28108037,0.040279992,-1.4306848,0.41794255,-2.9647346,-2.164902,1.3189471,-0.49132654
2011-01-12 15:00:00,-1.7199595,-1.4458714,0.8001231,-1.9639783,-0.16013356,-3.4954264,1.9014598,1.1733843,0.25484282,0.014745005,-1.4495738,0.41670164,-2.9338138,-2.152433,1.3440151,-0.46019277
2011-01-12 16:00:00,-1.8725122,-1.4134123,0.73175794,-1.9824419,-0.023401402,-3.3697004,1.9086136,1.1445668,0.21118464,-0.0056625525,-1.4642231,0.39910594,-2.9128945,-2.2817295,1.524665,-0.37187296
2011-01-12 17:00:00,-1.6038682,-1.4676362,0.9296585,-1.9619722,-0.20213914,-3.5517907,1.791994,1.191685,0.35496604,0.05351282,-1.3772968,0.53751165,-2.9604113,-2.0164835,1.085633,-0.590706
2011-01-12 18:00:00,-1.602892,-1.536504,0.949305,-1.8640532,-0.16064408,-3.5585005,1.7476212,1.2180549,0.41786075,0.10377122,-1.3186984,0.47271374,-3.0491583,-2.0274923,1.0083327,-0.6552657
2011-01-12 19:00:00,-1.7973524,-1.4026569,0.7746194,-1.9921801,-0.09088559,-3.4377556,1.9066678,1.1416379,0.2322463,-0.019634597,-1.4553579,0.44532755,-2.8897161,-2.2141414,1.4367565,-0.3913374
2011-01-12 20:00:00,-1.905876,-1.3995681,0.7209353,-1.9824085,0.011781585,-3.3491,1.9213395,1.131066,0.20772125,-0.025300376,-1.4548383,0.40386745,-2.8942819,-2.3063214,1.5650737,-0.3378828
2011-01-12 21:00:00,-1.9135505,-1.4049609,0.72787505,-1.9758694,0.028482791,-3.3438587,1.9029723,1.1369387,0.21881652,-0.015531412,-1.4462969,0.40966508,-2.9056334,-2.311451,1.5523129,-0.34795487
2011-01-12 22:00:00,-1.9044273,-1.4018131,0.7345006,-1.9795581,0.021144573,-3.3501253,1.8971349,1.1364754,0.22153604,-0.014599434,-1.4467487,0.4187605,-2.9040177,-2.3029554,1.5389818,-0.35404587
2011-01-12 23:00:00,-1.8975706,-1.3978373,0.7336233,-1.9845136,0.0107329795,-3.3546162,1.9034007,1.1336061,0.21713784,-0.018804185,-1.4510989,0.41983065,-2.8979464,-2.2973638,1.5401136,-0.35163525
2011-01-13 00:00:00,-1.8495268,-1.406266,0.75020194,-1.9804207,-0.04060114,-3.3982344,1.9081397,1.1397504,0.22432952,-0.016356103,-1.4543655,0.41964057,-2.8995285,-2.2616847,1.4931836,-0.37092924
2011-01-13 01:00:00,-1.8763553,-1.3722152,0.72372055,-2.0241323,-0.036223453,-3.3617501,1.9353486,1.1155444,0.18762589,-0.047785275,-1.4787714,0.43856362,-2.8553143,-2.2778652,1.5623621,-0.32383552
2011-01-13 02:00:00,-1.8602767,-1.3481516,0.7167168,-2.0650373,-0.0767222,-3.3610883,1.9618856,1.0970719,0.16276243,-0.074441426,-1.5057002,0.46031567,-2.8148818,-2.2592957,1.5812933,-0.29918927
2011-01-13 03:00:00,-1.8902385,-1.4135156,0.74151003,-1.9708525,0.009039872,-3.3621688,1.8881242,1.1453909,0.2289253,-0.0019246258,-1.4468799,0.4112312,-2.9188182,-2.2938495,1.5151862,-0.37331805
2011-01-13 04:00:00,-1.9264504,-1.4064094,0.7143308,-1.9806161,0.035442393,-3.327558,1.911991,1.1373639,0.20691687,-0.015858285,-1.4528595,0.39860514,-2.906514,-2.3216033,1.5775998,-0.3410721
2011-01-13 05:00:00,-1.864285,-1.382931,0.7316449,-2.0137107,-0.041889038,-3.3725405,1.9205201,1.1259685,0.19636473,-0.03246712,-1.4749126,0.43371847,-2.872962,-2.270749,1.536842,-0.34561476
2011-01-13 06:00:00,-1.8972768,-1.3773129,0.7114519,-2.0205207,-0.0125543615,-3.3396976,1.9340338,1.1200893,0.18133117,-0.03992247,-1.4775746,0.4244351,-2.8673506,-2.2945304,1.5852523,-0.32478535
2011-01-13 07:00:00,-1.6287552,-1.5231336,0.9348719,-1.877942,-0.14295353,-3.5469437,1.7540816,1.212399,0.40216047,0.09868742,-1.3268764,0.47568277,-3.0374265,-2.0486915,1.0516688,-0.6310362
2011-01-13 08:00:00,-1.7903434,-1.4290584,0.7833855,-1.9574505,-0.08612,-3.4537401,1.8988715,1.156737,0.25339958,-0.0013083138,-1.4393194,0.41893372,-2.920053,-2.2126763,1.4089544,-0.414612
2011-01-13 09:00:00,-1.7698787,-1.4382483,0.83084106,-1.9417326,-0.06959177,-3.4665878,1.8418947,1.1683161,0.30005008,0.02263797,-1.4074024,0.45757028,-2.9437985,-2.1825979,1.3196515,-0.46787798
2011-01-13 10:00:00,-1.7812362,-1.3306752,0.7685011,-2.1047187,-0.15960693,-3.41857,1.9635798,1.085773,0.18365572,-0.09746527,-1.5131469,0.530254,-2.7741525,-2.1779397,1.4845188,-0.3152049
2011-01-13 11:00:00,-1.8033532,-1.4550141,0.80373746,-1.917544,-0.043881107,-3.4500992,1.8582462,1.1741527,0.29214263,0.028857715,-1.4099338,0.40866396,-2.9618962,-2.220917,1.3668884,-0.45290628
2011-01-13 12:00:00,-1.6143004,-1.5290325,0.94163966,-1.8613131,-0.15973496,-3.5744467,1.7699169,1.2159455,0.4132709,0.0897621,-1.3190768,0.46661672,-3.0304532,-2.0386672,1.0381566,-0.6242582
2011-01-13 13:00:00,-1.3738271,-1.5888358,1.0956657,-1.7868972,-0.32106733,-3.663098,1.6932036,1.212374,0.55270416,0.08865667,-1.2400337,0.5534617,-3.061818,-1.8082546,0.64224565,-0.8006414
2011-01-13 14:00:00,-1.5705299,-1.5140462,0.9822667,-1.870733,-0.19980018,-3.6096396,1.7814188,1.1990836,0.435089,0.053227074,-1.3052666,0.5234738,-2.9912171,-1.9898801,0.97648716,-0.615191
2011-01-13 15:00:00,-1.7266155,-1.4240519,0.87498754,-1.9506559,-0.121661335,-3.519909,1.8783871,1.1461564,0.33074892,-0.02887439,-1.3969862,0.5076367,-2.8871946,-2.1328852,1.2637956,-0.43850267
2011-01-13 16:00:00,-1.6379637,-1.4561249,0.9075927,-1.9192871,-0.19724892,-3.5934877,1.8752531,1.1713268,0.35872942,-0.010986797,-1.3749151,0.49812934,-2.9104936,-2.06221,1.1581436,-0.49000674
2011-01-13 17:00:00,-1.8719677,-1.3896121,0.82311636,-1.9754956,0.008183696,-3.4014494,1.8815621,1.1115941,0.30108374,-0.054558866,-1.4093506,0.5069379,-2.8601542,-2.2532313,1.4253321,-0.35102457
2011-01-13 18:00:00,-1.9094805,-1.4268863,0.7815753,-1.9094986,0.052049994,-3.3941185,1.877498,1.1401035,0.29551035,-0.02184736,-1.3901039,0.4219279,-2.9141612,-2.312442,1.4709992,-0.3508601
2011-01-13 19:00:00,-1.8967806,-1.346676,0.76397663,-2.030674,-0.01727521,-3.3706837,1.9529953,1.0777646,0.23132958,-0.108016364,-1.4579198,0.4971135,-2.7902706,-2.2774594,1.5472636,-0.2659439
2011-01-13 20:00:00,-1.947379,-1.4024088,0.747726,-1.9427273,0.072601914,-3.351214,1.9094757,1.12074,0.2571426,-0.051975243,-1.4094651,0.41396257,-2.8790526,-2.340748,1.5576375,-0.30200693
2011-01-13 21:00:00,-1.9229456,-1.4403672,0.78135794,-1.8914605,0.07424987,-3.3859794,1.8591694,1.1504725,0.3049006,-0.008102885,-1.3788307,0.40841898,-2.9343417,-2.3273354,1.4678341,-0.36090338
2011-01-13 22:00:00,-1.9306902,-1.3468112,0.7367278,-2.0230527,0.015640546,-3.3426397,1.9664719,1.0761564,0.21420461,-0.11251139,-1.4563694,0.46517625,-2.7921798,-2.3098204,1.6043382,-0.24478494
2011-01-13 23:00:00,-1.9576701,-1.4088695,0.7500827,-1.9353772,0.08828803,-3.3436604,1.8963444,1.1257347,0.26403856,-0.045637123,-1.4030626,0.41053692,-2.888493,-2.3502195,1.555429,-0.3065805
2011-01-14 00:00:00,-1.8747374,-1.3661103,0.7591047,-2.001504,-0.03600877,-3.399478,1.9551231,1.0931612,0.23317643,-0.089183204,-1.4513893,0.46756932,-2.8168595,-2.2714758,1.5294029,-0.28480682
2011-01-14 01:00:00,-1.9269363,-1.3566625,0.74326944,-2.0113564,0.021123197,-3.3476868,1.9512578,1.0856513,0.22368161,-0.097181074,-1.4491247,0.46147397,-2.8109305,-2.3086615,1.5850062,-0.26356542
2011-01-14 02:00:00,-1.9378282,-1.3798035,0.7390334,-1.9750215,0.048183672,-3.347977,1.9345671,1.1041343,0.2348755,-0.0719428,-1.4300699,0.42960116,-2.8487782,-2.3265438,1.5795877,-0.28379396
2011-01-14 03:00:00,-1.9355371,-1.4311532,0.7679612,-1.9075348,0.08057112,-3.3682263,1.8677913,1.1449234,0.2879294,-0.015595785,-1.3886213,0.40696475,-2.9239874,-2.336418,1.4991119,-0.34701663
2011-01-14 04:00:00,-1.9053075,-1.4144107,0.76021653,-1.9239501,0.03505668,-3.3932996,1.9086024,1.1313164,0.26860422,-0.03464114,-1.40487,0.41203722,-2.897935,-2.3104374,1.5068598,-0.3320261
2011-01-14 05:00:00,-1.9207586,-1.3731552,0.7415084,-1.9837773,0.022560153,-3.3629785,1.9490038,1.0977188,0.23130372,-0.08164322,-1.4371064,0.43997058,-2.8346279,-2.3111544,1.5725548,-0.27749938
2011-01-14 06:00:00,-1.8172234,-1.4340641,0.8209172,-1.9070007,-0.031084225,-3.4689102,1.8832115,1.1488008,0.3141467,-0.017104141,-1.3877842,0.43767658,-2.9165473,-2.2295656,1.3715687,-0.40021917
2011-01-14 07:00:00,-1.7527556,-1.4972298,0.9098447,-1.8522563,-0.035525125,-3.5099733,1.7933693,1.1853873,0.40705338,0.04669071,-1.309244,0.46439484,-2.9952104,-2.1631598,1.1789607,-0.515578
2011-01-14 08:00:00,-1.6429361,-1.4719348,1.0120964,-1.9212795,-0.12684336,-3.5421715,1.7778168,1.1495695,0.44959977,0.009764084,-1.3001112,0.6047969,-2.939878,-2.0238993,1.0165871,-0.5654742
2011-01-14 09:00:00,-1.7481169,-1.2156905,0.7877,-2.2024655,-0.28203315,-3.4219687,2.0880349,1.0118492,0.13772802,-0.28129053,-1.5529945,0.628115,-2.5608726,-2.1312273,1.5455236,-0.17348816
2011-01-14 10:00:00,-1.8236251,-1.4182531,0.81145066,-1.9287653,-0.04002739,-3.462325,1.9047619,1.1350696,0.29837734,-0.03807413,-1.4013685,0.44804868,-2.8894107,-2.2334385,1.4005694,-0.37139586
2011-01-14 11:00:00,-1.9265515,-1.3469304,0.7496386,-2.02349,0.015199055,-3.3475008,1.9571255,1.0758299,0.22549374,-0.112347,-1.4527249,0.47719464,-2.7914732,-2.303806,1.5850735,-0.25065297
2011-01-14 12:00:00,-1.8148884,-1.3201479,0.74340975,-2.0714078,-0.14464402,-3.426168,2.0237503,1.0571018,0.17700014,-0.15108846,-1.5000379,0.49545577,-2.7296717,-2.2217753,1.5601552,-0.23053373
2011-01-14 13:00:00,-1.7540885,-1.45372,0.90270305,-1.9119992,-0.056491006,-3.4966452,1.826459,1.1579863,0.37530664,0.0077896197,-1.3473666,0.5054603,-2.9387746,-2.1521924,1.2211125,-0.47787094
2011-01-14 14:00:00,-1.8459672,-1.4036523,0.778646,-1.9446008,-0.038966943,-3.442486,1.9334635,1.1219476,0.2658391,-0.055819027,-1.4202863,0.43331078,-2.8679347,-2.2586462,1.4667933,-0.3317842
2011-01-14 15:00:00,-1.7636234,-1.3750288,0.8742036,-2.016449,-0.108364806,-3.4757173,1.9000633,1.1056483,0.31196526,-0.07977914,-1.4242697,0.5721485,-2.8172174,-2.1441407,1.3169358,-0.3793292
2011-01-14 16:00:00,-1.744484,-1.2778162,0.79090744,-2.1514342,-0.22501679,-3.4527175,2.0296066,1.0369405,0.17669438,-0.19213913,-1.5221913,0.5938925,-2.657583,-2.139085,1.4840027,-0.23216622
2011-01-14 17:00:00,-1.796887,-1.4615126,0.86531615,-1.8894873,-0.019756509,-3.4748108,1.8285936,1.1668775,0.3582365,0.018621095,-1.3522316,0.46061376,-2.9574232,-2.203704,1.2817409,-0.45940468
2011-01-14 18:00:00,-1.9199127,-1.3915461,0.7569185,-1.9578391,0.03859371,-3.371297,1.9213556,1.1125501,0.25533605,-0.05995118,-1.4191291,0.4340286,-2.8637397,-2.3135197,1.5373207,-0.30436587
2011-01-14 19:00:00,-1.8614548,-1.4400059,0.8390326,-1.9096006,0.02881771,-3.4235015,1.8375891,1.1493193,0.33943945,-0.0020981946,-1.3688424,0.46970394,-2.932473,-2.2561169,1.3614911,-0.40939528
2011-01-14 20:00:00,-1.9003183,-1.4277402,0.7920175,-1.9099603,0.045998182,-3.4013124,1.8723115,1.1406187,0.30350626,-0.020256273,-1.3876466,0.4317927,-2.9148867,-2.301994,1.4516698,-0.35916865
2011-01-14 21:00:00,-1.9253634,-1.4444577,0.7845258,-1.8829045,0.079336934,-3.388331,1.8564607,1.1520361,0.31184056,-0.0073993127,-1.3728619,0.40546736,-2.9375975,-2.3303852,1.4630382,-0.36130434
2011-01-16 22:00:00,-1.8795565,-1.3339065,0.7328187,-2.0434418,-0.06430243,-3.3841047,2.006308,1.0627164,0.19495572,-0.13449858,-1.4794725,0.47805938,-2.7591155,-2.2701952,1.5930645,-0.2278762
2011-01-16 23:00:00,-1.9322442,-1.4233084,0.7720937,-1.9125443,0.07258316,-3.3753555,1.8822076,1.1355747,0.28939286,-0.031021588,-1.3896911,0.4149495,-2.9066415,-2.3314502,1.5012381,-0.33280352
2011-01-17 00:00:00,-1.9132314,-1.3265759,0.73410547,-2.054072,-0.022836734,-3.3496718,1.9919766,1.0589639,0.19819184,-0.13776325,-1.4764378,0.48867574,-2.7550056,-2.2899756,1.6124837,-0.2216133
2011-01-17 01:00:00,-1.8975528,-1.3476421,0.7418209,-2.0259547,-0.025468748,-3.3717475,1.9763933,1.077231,0.21278387,-0.111011855,-1.4631224,0.47463825,-2.7895372,-2.2841952,1.5774571,-0.25265417
2011-01-17 02:00:00,-1.9398614,-1.3690928,0.72900534,-1.9864932,0.039864104,-3.3444977,1.9552993,1.0938954,0.2216714,-0.08798181,-1.4385729,0.42986438,-2.829527,-2.326964,1.6035823,-0.263573
2011-01-17 03:00:00,-1.9601505,-1.3806322,0.7283606,-1.9715408,0.0704566,-3.3300104,1.9363778,1.1036514,0.23006104,-0.07603835,-1.4274132,0.41727635,-2.8479545,-2.3465753,1.6072026,-0.27065378
2011-01-17 04:00:00,-1.972134,-1.4011868,0.74002,-1.9477593,0.09817637,-3.3254042,1.9014653,1.1204515,0.2522336,-0.05348205,-1.4096534,0.41008034,-2.8786569,-2.3602614,1.5825276,-0.29319832
2011-01-17 05:00:00,-1.9475862,-1.3853563,0.7344559,-1.9657502,0.060584974,-3.3427372,1.9323338,1.107922,0.23576097,-0.068714134,-1.4250904,0.41863838,-2.855817,-2.3373687,1.5877938,-0.28243542
2011-01-17 06:00:00,-1.8270549,-1.280075,0.746164,-2.140537,-0.1530171,-3.3871238,2.0261934,1.0298115,0.16088514,-0.17981575,-1.5304666,0.5584152,-2.67698,-2.2081914,1.5774268,-0.20553894
2011-01-17 07:00:00,-1.8088964,-1.3866711,0.8345534,-1.9974792,-0.06098129,-3.4408994,1.8908892,1.117504,0.2905264,-0.05262672,-1.4261003,0.5223212,-2.8528144,-2.1972568,1.3787667,-0.37751988
2011-01-17 08:00:00,-1.8721486,-1.3391602,0.75666195,-2.0547333,-0.053347614,-3.3764184,1.9575455,1.078338,0.21067376,-0.10362732,-1.4789814,0.50643367,-2.7852495,-2.2569563,1.5437386,-0.2747585
2011-01-17 09:00:00,-1.8376513,-1.3499565,0.73692816,-2.0387008,-0.100104496,-3.4097877,1.9835615,1.084471,0.18980514,-0.10071515,-1.4870477,0.4634212,-2.7931716,-2.2452915,1.5521524,-0.27500334
