DATE_TIME,typical_price,day_of_week,day_of_month,hour_of_day,dow_sin,dow_cos,dom_sin,dom_cos,hod_sin,hod_cos
2017-09-20 10:00:00,-0.05593167993759771,0.017518187711834794,0.494281623149433,-0.18370917967344308,1.174763262719361,-0.19386105258397315,-1.1199968990979015,-0.8305500542828397,0.6874281940941336,-1.2027802841473663
2017-09-20 11:00:00,-0.05742706206211772,0.017518187711834794,0.494281623149433,-0.03671751634334769,1.174763262719361,-0.19386105258397315,-1.1199968990979015,-0.8305500542828397,0.34830780193897737,-1.3449631493596623
2017-09-20 12:00:00,-0.06378976639587883,0.017518187711834794,0.494281623149433,0.1102741469867477,1.174763262719361,-0.19386105258397315,-1.1199968990979015,-0.8305500542828397,-0.015613205462703936,-1.393459076869251
2017-09-20 13:00:00,-0.0647866878122268,0.017518187711834794,0.494281623149433,0.2572658103168431,1.174763262719361,-0.19386105258397315,-1.1199968990979015,-0.8305500542828397,-0.3795342128643852,-1.3449631493596628
2017-09-20 14:00:00,-0.06493329390286541,0.017518187711834794,0.494281623149433,0.4042574736469385,1.174763262719361,-0.19386105258397315,-1.1199968990979015,-0.8305500542828397,-0.7186546050195416,-1.2027802841473665
2017-09-20 15:00:00,-0.06675120942679855,0.017518187711834794,0.494281623149433,0.5512491369770338,1.174763262719361,-0.19386105258397315,-1.1199968990979015,-0.8305500542828397,-1.0098638876257457,-0.9766000085282862
2017-09-20 16:00:00,-0.05945022611294569,0.017518187711834794,0.494281623149433,0.6982408003071292,1.174763262719361,-0.19386105258397315,-1.1199968990979015,-0.8305500542828397,-1.2333166293194786,-0.6818361345052834
2017-09-20 17:00:00,-0.055022722175628216,0.017518187711834794,0.494281623149433,0.8452324636372246,1.174763262719361,-0.19386105258397315,-1.1199968990979015,-0.8305500542828397,-1.3737848950274276,-0.33857633297269113
2017-09-20 18:00:00,-0.12492450619259064,0.017518187711834794,0.494281623149433,0.99222412696732,1.174763262719361,-0.19386105258397315,-1.1199968990979015,-0.8305500542828397,-1.4216960045763798,0.029786807858685174
2017-09-20 19:00:00,-0.16204516834253552,0.017518187711834794,0.494281623149433,1.1392157902974154,1.174763262719361,-0.19386105258397315,-1.1199968990979015,-0.8305500542828397,-1.3737848950274276,0.3981499486900616
2017-09-20 20:00:00,-0.15489079111932322,0.017518187711834794,0.494281623149433,1.2862074536275108,1.174763262719361,-0.19386105258397315,-1.1199968990979015,-0.8305500542828397,-1.2333166293194788,0.7414097502226538
2017-09-20 21:00:00,-0.1579695190227534,0.017518187711834794,0.494281623149433,1.4331991169576062,1.174763262719361,-0.19386105258397315,-1.1199968990979015,-0.8305500542828397,-1.0098638876257466,1.0361736242456563
2017-09-20 22:00:00,-0.15802816145900964,0.017518187711834794,0.494281623149433,1.5801907802877015,1.174763262719361,-0.19386105258397315,-1.1199968990979015,-0.8305500542828397,-0.7186546050195427,1.2623538998647368
2017-09-20 23:00:00,-0.16978596992830614,0.017518187711834794,0.494281623149433,1.727182443617797,1.174763262719361,-0.19386105258397315,-1.1199968990979015,-0.8305500542828397,-0.3795342128643862,1.4045367650770328
2017-09-21 00:00:00,-0.17122270961657188,0.740473610038651,0.609050154464951,-1.653625812974397,0.10837809675241618,-1.074369134293383,-1.2694891037615084,-0.5843014622321308,-0.01561320546270411,1.453032692586622
2017-09-21 01:00:00,-0.17136931570721436,0.740473610038651,0.609050154464951,-1.5066341496443016,0.10837809675241618,-1.074369134293383,-1.2694891037615084,-0.5843014622321308,0.34830780193897687,1.4045367650770335
2017-09-21 02:00:00,-0.1667658844611302,0.740473610038651,0.609050154464951,-1.3596424863142063,0.10837809675241618,-1.074369134293383,-1.2694891037615084,-0.5843014622321308,0.6874281940941336,1.2623538998647372
2017-09-21 03:00:00,-0.16186924103376685,0.740473610038651,0.609050154464951,-1.2126508229841109,0.10837809675241618,-1.074369134293383,-1.2694891037615084,-0.5843014622321308,0.9786374767003378,1.0361736242456565
2017-09-21 04:00:00,-0.1634819080308032,0.740473610038651,0.609050154464951,-1.0656591596540155,0.10837809675241618,-1.074369134293383,-1.2694891037615084,-0.5843014622321308,1.2020902183940705,0.7414097502226538
2017-09-21 05:00:00,-0.16544642964537104,0.740473610038651,0.609050154464951,-0.91866749632392,0.10837809675241618,-1.074369134293383,-1.2694891037615084,-0.5843014622321308,1.3425584841020193,0.39814994869006215
2017-09-21 06:00:00,-0.15659142177074195,0.740473610038651,0.609050154464951,-0.7716758329938246,0.10837809675241618,-1.074369134293383,-1.2694891037615084,-0.5843014622321308,1.3904695936509714,0.029786807858685524
2017-09-21 07:00:00,-0.15374726361233662,0.740473610038651,0.609050154464951,-0.6246841696637292,0.10837809675241618,-1.074369134293383,-1.2694891037615084,-0.5843014622321308,1.3425584841020193,-0.33857633297269113
2017-09-21 08:00:00,-0.13990764865595595,0.740473610038651,0.609050154464951,-0.47769250633363386,0.10837809675241618,-1.074369134293383,-1.2694891037615084,-0.5843014622321308,1.2020902183940707,-0.6818361345052825
2017-09-21 09:00:00,-0.13762059364197693,0.740473610038651,0.609050154464951,-0.33070084300353847,0.10837809675241618,-1.074369134293383,-1.2694891037615084,-0.5843014622321308,0.9786374767003381,-0.9766000085282857
2017-09-21 10:00:00,-0.14366076457632881,0.740473610038651,0.609050154464951,-0.18370917967344308,0.10837809675241618,-1.074369134293383,-1.2694891037615084,-0.5843014622321308,0.6874281940941336,-1.2027802841473663
