DATE_TIME,OPEN,LOW,HIGH,CLOSE,BC-BO,BH-BL,BH-BO,BO-BL,day_of_week,day_of_month,hour_of_day,dow_sin,dow_cos,dom_sin,dom_cos,hod_sin,hod_cos
2010-04-21 02:00:00,1.34236,1.34148,1.3426,1.34169,-0.0006699999999999,0.00112,0.00024,0.0008799999999999,2,21,2,0.9749279121818236,-0.2225209339563143,-0.8978045395707417,-0.4403941515576342,0.4999999999999999,0.8660254037844387
2010-04-21 03:00:00,1.34171,1.34171,1.34239,1.34178,7.00000000000145e-05,0.00068,0.00068,0.0,2,21,3,0.9749279121818236,-0.2225209339563143,-0.8978045395707417,-0.4403941515576342,0.7071067811865475,0.7071067811865476
2010-04-21 04:00:00,1.34175,1.34008,1.34207,1.34019,-0.00156,0.0019900000000001,0.00032,0.00167,2,21,4,0.9749279121818236,-0.2225209339563143,-0.8978045395707417,-0.4403941515576342,0.8660254037844386,0.5000000000000001
2010-04-21 05:00:00,1.34021,1.33974,1.34369,1.34339,0.0031800000000001,0.0039500000000001,0.0034800000000001,0.0004699999999999,2,21,5,0.9749279121818236,-0.2225209339563143,-0.8978045395707417,-0.4403941515576342,0.9659258262890684,0.2588190451025207
2010-04-21 06:00:00,1.34337,1.34291,1.3447,1.34408,0.0007099999999999,0.0017899999999999,0.00133,0.0004599999999999,2,21,6,0.9749279121818236,-0.2225209339563143,-0.8978045395707417,-0.4403941515576342,1.0,6.123233995736766e-17
2010-04-21 07:00:00,1.3441,1.34209,1.34415,1.34343,-0.0006700000000001,0.0020599999999999,4.999999999988347e-05,0.00201,2,21,7,0.9749279121818236,-0.2225209339563143,-0.8978045395707417,-0.4403941515576342,0.9659258262890684,-0.2588190451025206
2010-04-21 08:00:00,1.3434,1.34218,1.34458,1.34291,-0.0004899999999998,0.0024000000000001,0.0011800000000001,0.0012199999999999,2,21,8,0.9749279121818236,-0.2225209339563143,-0.8978045395707417,-0.4403941515576342,0.8660254037844387,-0.4999999999999998
2010-04-21 09:00:00,1.34293,1.34269,1.34421,1.34359,0.0006600000000001,0.0015199999999999,0.0012799999999999,0.00024,2,21,9,0.9749279121818236,-0.2225209339563143,-0.8978045395707417,-0.4403941515576342,0.7071067811865476,-0.7071067811865475
2010-04-21 10:00:00,1.34361,1.3385,1.34361,1.33865,-0.00496,0.0051099999999999,0.0,0.0051099999999999,2,21,10,0.9749279121818236,-0.2225209339563143,-0.8978045395707417,-0.4403941515576342,0.4999999999999999,-0.8660254037844387
2010-04-21 11:00:00,1.33867,1.33577,1.33944,1.33749,-0.0011799999999999,0.00367,0.0007699999999999,0.0029000000000001,2,21,11,0.9749279121818236,-0.2225209339563143,-0.8978045395707417,-0.4403941515576342,0.258819045102521,-0.9659258262890682
2010-04-21 12:00:00,1.33751,1.337,1.33928,1.33854,0.00103,0.00228,0.00177,0.00051,2,21,12,0.9749279121818236,-0.2225209339563143,-0.8978045395707417,-0.4403941515576342,1.2246467991473532e-16,-1.0
2010-04-21 13:00:00,1.33852,1.33792,1.34094,1.34031,0.0017899999999999,0.00302,0.00242,0.0005999999999999,2,21,13,0.9749279121818236,-0.2225209339563143,-0.8978045395707417,-0.4403941515576342,-0.2588190451025208,-0.9659258262890684
2010-04-21 14:00:00,1.34028,1.33859,1.34041,1.33924,-0.0010399999999999,0.0018200000000001,0.0001300000000001,0.0016899999999999,2,21,14,0.9749279121818236,-0.2225209339563143,-0.8978045395707417,-0.4403941515576342,-0.4999999999999997,-0.8660254037844388
2010-04-21 15:00:00,1.33927,1.3373,1.33969,1.33815,-0.00112,0.0023900000000001,0.00042,0.00197,2,21,15,0.9749279121818236,-0.2225209339563143,-0.8978045395707417,-0.4403941515576342,-0.7071067811865471,-0.7071067811865479
2010-04-21 16:00:00,1.33817,1.33801,1.34086,1.34057,0.0023999999999999,0.00285,0.0026899999999998,0.0001600000000001,2,21,16,0.9749279121818236,-0.2225209339563143,-0.8978045395707417,-0.4403941515576342,-0.8660254037844384,-0.5000000000000004
2010-04-21 17:00:00,1.3406,1.33947,1.34062,1.34001,-0.00059,0.0011499999999999,1.999999999990898e-05,0.00113,2,21,17,0.9749279121818236,-0.2225209339563143,-0.8978045395707417,-0.4403941515576342,-0.9659258262890684,-0.2588190451025206
