DATE_TIME,OPEN,LOW,HIGH,CLOSE,BC-BO,BH-BL,BH-BO,BO-BL,RSI,MACD,MACD_Signal,MACD_Histogram,EMA,Stochastic_%K,Stochastic_%D,ADX,DI+,DI-,ATR,CCI,BB_MID_20_2,BB_UP_20_2,BB_LOW_20_2,BB_WIDTH_20_2,WilliamsR,Momentum,ROC
2010-04-21 02:00:00,1.34236,1.34148,1.3426,1.34169,-0.0006699999999999,0.00112,0.00024,0.0008799999999999,24.045801526718197,-0.0015038637065882,-0.0011681446336929,-0.0003357190728953,1.3444002492638687,14.614317189027275,10.606717649371044,24.73631849581007,11.866602450942729,28.6198702026854,0.0018101350158317,-92.26364328324024,1.3452955,1.351063482229515,1.339527517770485,0.0115359644590298,-85.18072289156544,-0.0019299999999999,-0.3261321763936675
2010-04-21 03:00:00,1.34171,1.34171,1.34239,1.34178,7.00000000000145e-05,0.00068,0.00068,0.0,24.95219885277216,-0.0015236510279521,-0.0012392459125447,-0.0002844051154073,1.3441507017149288,17.974138527518008,14.43928873003449,25.925146778931214,11.523803440094907,27.793107594210703,0.001730839657558,-84.21136336526811,1.345001,1.3508547847585983,1.3391472152414017,0.0117075695171968,-81.56424581005618,-0.0003900000000001,-0.2023056898475261
2010-04-21 04:00:00,1.34175,1.34008,1.34207,1.34019,-0.00156,0.0019900000000001,0.00032,0.00167,23.492349234923594,-0.0016486279774201,-0.0013211223255198,-0.0003275056519003,1.3437734920277926,11.631458520224756,14.73997141225668,27.6805115657992,10.5874411877076,32.19031829363653,0.0017493511105895,-109.18535446006295,1.3445684999999998,1.3505014698296889,1.3386355301703108,0.0118659396593781,-98.3606557377041,-0.0011799999999999,-0.2374607333740286
2010-04-21 05:00:00,1.34021,1.33974,1.34369,1.34339,0.0031800000000001,0.0039500000000001,0.0034800000000001,0.0004699999999999,45.640219952867504,-0.001472485952332,-0.0013513950508822,-0.0001210909014497,1.3437369689775267,30.134217146251604,19.91327139799812,27.775903773365023,15.089972599428156,27.42657514336833,0.001906540316976,-65.53391658361252,1.344226,1.3495716052978124,1.338880394702188,0.0106912105956245,-29.672447013484906,0.0010100000000001,-0.0104203106741085
2010-04-21 06:00:00,1.34337,1.34291,1.3447,1.34408,0.0007099999999999,0.0017899999999999,0.00133,0.0004599999999999,52.845528455284246,-0.0012626597394871,-0.0013336479886032,7.098824911612933e-05,1.3437696385987148,51.86308264106151,31.209586102512628,27.05847295778035,17.87412619834885,25.57921766652568,0.0018982160086206,-4.078903376788132,1.343884,1.3482600685552215,1.3395079314447782,0.0087521371104433,-16.37764932562645,0.0023899999999998,0.0081847065038553
2010-04-21 07:00:00,1.3441,1.34209,1.34415,1.34343,-0.0006700000000001,0.0020599999999999,4.999999999988347e-05,0.00201,49.60937500000005,-0.0011357285500561,-0.0012940641008938,0.0001583355508376,1.343737292065504,75.01605651894715,52.337785435420095,26.809735370190133,16.49697228325686,26.67533996669413,0.0019097720080048,-21.672278760420248,1.343567,1.3470108704969843,1.3401231295030154,0.0068877409939691,-28.901734104047183,0.0016499999999999,-0.0543090108320543
2010-04-21 08:00:00,1.3434,1.34218,1.34458,1.34291,-0.0004899999999998,0.0024000000000001,0.0011800000000001,0.0012199999999999,45.88509316770156,-0.0010648197429512,-0.0012482152293053,0.000183395486354,1.3436585023449796,72.87730229763613,66.5854804858816,26.2383077199444,16.62211504603034,24.32397069993372,0.0019447882931473,-11.502375063792591,1.343356,1.34639400855825,1.34031799144175,0.0060760171164999,-36.08870967741797,0.00272,-0.0342422415268939
2010-04-21 09:00:00,1.34293,1.34269,1.34421,1.34359,0.0006600000000001,0.0015199999999999,0.0012799999999999,0.00024,47.868362004487786,-0.0009428846975791,-0.0011871491229601,0.0002442644253809,1.3436519783121244,70.87684132015727,72.92340004558018,25.7076963304305,15.679447287407672,22.944517912065663,0.0019144462722082,17.672778884218854,1.3431845,1.3457217857545023,1.3406472142454977,0.0050745715090045,-22.37903225806305,0.0001999999999999,-0.0379436053865034
2010-04-21 10:00:00,1.34361,1.3385,1.34361,1.33865,-0.00496,0.0051099999999999,0.0,0.0051099999999999,36.52968036529662,-0.0012306804916886,-0.0011958553967058,-3.482509498281333e-05,1.3431755994252554,47.983870967742206,63.91267152851187,26.97545003219216,13.008519035040006,33.003705518863114,0.0021427001099076,-174.54179123880863,1.342813,1.3456976705184476,1.3399283294815525,0.005769341036895,-97.58064516129237,-0.00543,-0.369896250427959
2010-04-21 11:00:00,1.33867,1.33577,1.33944,1.33749,-0.0011799999999999,0.00367,0.0007699999999999,0.0029000000000001,31.5877437325902,-0.0015346722905869,-0.001263618775482,-0.0002710535151048,1.3426341137657074,33.10041361124191,50.65370863304713,28.86186760082282,11.494130097500117,37.8213395267599,0.0022517929591999,-270.86716466384274,1.3424625,1.3460579964886648,1.3388670035113357,0.0071909929773292,-80.73908174691886,-0.0059399999999998,-0.3486890632334205
2010-04-21 12:00:00,1.33751,1.337,1.33928,1.33854,0.00103,0.00228,0.00177,0.00051,36.28509719222444,-0.0016715926767256,-0.0013452135557307,-0.0003263791209949,1.3422441981689734,17.566436681959186,32.883573753647774,30.61354105740844,10.663579581773702,35.088419959732704,0.0022538077478285,-190.03740893874811,1.3422204999999998,1.3461704593668795,1.33827054063312,0.0078999187337593,-68.98096304591121,-0.0043699999999999,-0.2109783281272093
2010-04-21 13:00:00,1.33852,1.33792,1.34094,1.34031,0.0017899999999999,0.00302,0.00242,0.0005999999999999,45.06369426751528,-0.0016186204131394,-0.0013998949272124,-0.0002187254859269,1.3420599888195472,33.70660694288992,28.12448574536367,31.032860731964288,14.803370936066289,31.809686504329704,0.0023085357658408,-106.1565454794902,1.3420595,1.3460451666945443,1.3380738333054556,0.0079713333890887,-49.16013437850017,-0.0032800000000001,-0.1542037277075025
2010-04-21 14:00:00,1.34028,1.33859,1.34041,1.33924,-0.0010399999999999,0.0018200000000001,0.0001300000000001,0.0016899999999999,44.4270015698586,-0.0016440282361058,-0.0014487215889911,-0.0001953066471147,1.3417914184557809,40.23889511011611,30.503979578321736,31.42222900119472,13.9569581697256,29.990903142969557,0.002273640353995,-105.11195966747428,1.3418229999999998,1.345887692362283,1.3377583076377169,0.0081293847245658,-61.14221724524028,0.00059,-0.182605519904011
2010-04-21 15:00:00,1.33927,1.3373,1.33969,1.33815,-0.00112,0.0023900000000001,0.00042,0.00197,38.97863470557558,-0.0017321508525482,-0.0015054074417025,-0.0002267434108457,1.3414446166980876,38.78312803284808,37.57621002861804,32.19363267664117,12.91282910911486,31.785161103613536,0.0022819517572811,-127.31499880771966,1.3415225,1.345737520166025,1.3373074798339746,0.0084300403320507,-73.34826427771533,0.0006599999999998,-0.2705361534677819
2010-04-21 16:00:00,1.33817,1.33801,1.34086,1.34057,0.0023999999999999,0.00285,0.0026899999999998,0.0001600000000001,47.32313575525805,-0.0015884047446039,-0.0015220069022828,-6.639784232110734e-05,1.3413613198696983,39.75363941769371,39.5918875202193,32.08624728163685,15.37930665566391,28.99916478187088,0.002322526631761,-62.15801283312872,1.3413825,1.3455281959608731,1.3372368040391267,0.0082913919217464,-46.24860022396326,0.0020299999999999,0.0283541885852001
2010-04-21 17:00:00,1.3406,1.33947,1.34062,1.34001,-0.00059,0.0011499999999999,1.999999999990898e-05,0.00113,45.86255259467025,-0.001502354036162,-0.0015180763290587,1.572229289665064e-05,1.341232622739251,42.62784621127314,40.38820455393831,31.986532271989976,14.81502469690748,27.935156769559853,0.0022387747294924,-46.869111075223,1.3411779999999998,1.3451679002493795,1.33718809975062,0.0079798004987594,-52.51959686450199,-0.0002999999999999,-0.2516022897297243
2010-04-21 18:00:00,1.33999,1.33856,1.34041,1.3403,0.00031,0.0018500000000001,0.00042,0.00143,50.27376804380303,-0.001394680643096,-0.0014933971918661,9.871654877016427e-05,1.341143801525989,50.65322881672319,44.34490481523002,32.231351383075754,13.9295904268478,29.20542455961106,0.0022110051059572,-51.808731808717376,1.341012,1.3448552517481944,1.337168748251805,0.0076865034963891,-49.27211646136515,0.00106,-0.2812332599249956
2010-04-21 19:00:00,1.34028,1.33953,1.34052,1.33981,-0.0004699999999999,0.0009899999999998,0.00024,0.0007499999999998,39.70080552358991,-0.0013335156696898,-0.0014614208874309,0.000127905217741,1.3410167728092284,47.81634938409877,47.0324748040317,32.37362270064732,13.835745598091409,28.23299306038487,0.0021237904555317,-39.16058109249372,1.340894,1.344732704989967,1.3370552950100327,0.0076774099799346,-54.75923852183655,0.0016599999999999,-0.2694595178014403
2010-04-21 20:00:00,1.33979,1.33857,1.33979,1.33889,-0.0009000000000001,0.0012199999999999,0.0,0.0012199999999999,35.264054514480435,-0.0013437879478512,-0.0014378942995149,9.410635166369951e-05,1.3408142230178732,43.79431564880768,47.42129794987654,32.86441629255457,13.241057378252895,30.34712198238001,0.0020606625658508,-69.43230835379539,1.3407699999999998,1.3446983635269665,1.3368416364730331,0.0078567270539329,-64.58569807037527,-0.0016800000000001,-0.2993499192053162
2010-04-21 21:00:00,1.33881,1.33836,1.3393,1.33868,-0.0001299999999999,0.0009399999999999,0.0004899999999998,0.00045,36.16773442050135,-0.0013532743430162,-0.0014209703082152,6.769596519899234e-05,1.3406109636828378,37.895236799948016,43.168633944284814,33.396821357379,12.792185529677884,30.07569497062192,0.0019806152397186,-75.1768337416896,1.340585,1.344541051061349,1.336628948938651,0.0079121021226979,-66.96935300794414,-0.0013299999999998,-0.3654388615574655
2010-04-21 22:00:00,1.33871,1.3383,1.33958,1.3388,8.999999999992347e-05,0.0012799999999999,0.0008699999999999,0.00041,37.74597495527707,-0.0013357121244927,-0.0014039186714707,6.820654697795242e-05,1.340438490951139,34.78180761844364,38.823786689066445,33.64323356370333,13.22233216769282,28.65136123355845,0.0019305712940244,-65.28741458881746,1.3404405,1.344435479223976,1.336445520776024,0.0079899584479519,-64.09952606634968,-0.0015,0.0112053187913296
2010-04-21 23:00:00,1.33876,1.33831,1.33929,1.33876,0.0,0.0009799999999999,0.0005300000000001,0.0004499999999998,35.02789832610006,-0.0013099216441738,-0.0013851192660113,7.519762183749897e-05,1.3402786346700784,35.689625342582424,36.12222325365803,33.87204489814736,12.725431702296866,27.574631761735866,0.0018626733444512,-65.45127856783013,1.3402895,1.3442988165252945,1.3362801834747051,0.0080186330505891,-61.8622448979589,-0.0010499999999999,0.0949539809643296
2010-04-22 00:00:00,1.33873,1.33855,1.33966,1.33898,0.00025,0.0011100000000001,0.00093,0.00018,51.44609991235832,-0.001257237687865,-0.001359542950382,0.000102305262517,1.34015495517769,45.37573463020845,38.61572253041151,33.72743716973948,13.628689095520391,26.36601817020449,0.0018089109627047,-49.60308758386867,1.340229,1.34427880937823,1.33617919062177,0.0080996187564599,-37.91102514506608,9.000000000014552e-05,0.0328716362604009
2010-04-22 01:00:00,1.339,1.33733,1.33966,1.33816,-0.0008399999999999,0.0023300000000001,0.0006600000000001,0.00167,53.02619692863568,-0.0012670466943138,-0.0013410436991684,7.399700485457694e-05,1.3399649594464813,43.2227847741527,41.42938158231453,34.152118446137465,12.40006419873338,28.709419343058023,0.0018461316082258,-76.2805841964891,1.3399674999999998,1.343838571557075,1.3360964284429242,0.0077421431141511,-70.5583756345169,-0.00052,-0.1604106512672398
2010-04-22 02:00:00,1.33813,1.33768,1.33833,1.33826,0.0001299999999999,0.00065,0.0001999999999999,0.00045,48.61660079051357,-0.0012523153267818,-0.0013232980246911,7.0982697909302e-05,1.3398025823563404,39.30140853134824,42.63330931190313,34.54646534564988,12.073080983408566,27.952366952324404,0.0017606936362097,-89.29383709871608,1.3396765,1.3431184545319483,1.3362345454680515,0.0068839090638967,-73.62637362637228,-0.0005399999999999,-0.0731758310683616
2010-04-22 03:00:00,1.33824,1.33785,1.33905,1.33879,0.0005499999999998,0.0012,0.0008099999999999,0.0003900000000001,41.441441441441846,-0.0011842230550485,-0.0012954830307626,0.000111259975714,1.3397061459414508,32.55639444112671,38.36019591554256,34.18570727911455,14.460571605112072,26.559913289071257,0.0017206440907662,-58.30460137062269,1.3394445,1.342439692648228,1.3364493073517718,0.0059903852964562,-58.14606741573067,2.999999999997449e-05,0.0478272241527522
2010-04-22 04:00:00,1.33881,1.3386,1.3396,1.33918,0.0003699999999999,0.0009999999999998,0.0007899999999998,0.00021,49.63414634146375,-0.0010862678785616,-0.0012536400003224,0.0001673721217607,1.3396560368041697,40.34551590731493,37.4011062932633,33.327631241065816,16.19537051827034,25.423338094703656,0.0016691695128543,-11.688835147088062,1.339258,1.341796523980584,1.336719476019416,0.0050770479611679,-47.19101123595225,0.0001999999999999,-0.1036872375183683
2010-04-22 05:00:00,1.3392,1.33891,1.34031,1.33941,0.00021,0.0013999999999998,0.0011099999999999,0.0002899999999999,58.58310626702984,-0.0009787956704474,-0.0011986711343474,0.0002198754638999,1.339632604727582,51.19547803206473,41.365796126835455,31.894777783983034,18.28749810720715,23.882476606769927,0.001649943119079,52.498135719598814,1.3390489999999995,1.3406366888864003,1.3374613111135991,0.0031753777728011,-41.07648725212288,0.0012499999999999,-0.0447757852553243
