DATE_TIME,OPEN,HIGH,LOW,CLOSE,BC-BO,BH-BL,BH-BO,BO-BL,RSI,MACD,MACD_Signal,MACD_Histogram,EMA,Stochastic_%K,Stochastic_%D,ADX,DI+,DI-,ATR,CCI,BB_MID_20_2,BB_UP_20_2,BB_LOW_20_2,BB_WIDTH_20_2,WilliamsR,Momentum,ROC
2011-07-18 04:00:00,0.49101406652558716,0.49143912364209136,0.4953710591807183,0.4993072515666768,0.495311022023124,-0.17019512555509708,0.06643279417129068,-0.29115705320568946,-0.6264282559372776,-1.0301899551857725,-0.780411600244631,-0.9931331431111206,0.5315185875408339,-1.2733590459555515,-1.4800783914018132,-0.7494020555844935,-0.8235531199844391,0.904495284285771,0.5814351543552451,-1.0143028062335357,0.5384678255448643,0.546479965695139,0.5297159226127887,0.30711311205495767,-1.0667406384677107,0.22325287951095135,-1.0406730836198286
2011-07-18 05:00:00,0.49912091332646497,0.49189414240637375,0.5013891184820608,0.49611908955444456,-0.18025160060014864,-0.4894168681969319,-0.510590835534427,-0.13244500702479745,-1.2643096682268609,-1.0465322729631017,-0.8456887216719602,-0.8396747604469542,0.5282112058656595,-1.2624653404113215,-1.369371813949583,-0.6748275192472253,-0.874542679856458,0.7750387727192742,0.48541839292231126,-0.8686891449184346,0.5341943713470718,0.541338636385026,0.5263236658411441,0.28183277193783546,-1.1551782718126404,0.4428485435600749,-1.1041715951459699
2011-07-18 06:00:00,0.495841739339594,0.4842498271664125,0.4632747429068968,0.4642374694321281,-1.8909504998236517,1.2584530013494093,-0.8403186239376156,2.503555064328692,-1.477297556521384,-1.1814358843446644,-0.9264804083407152,-1.0381931636711461,0.5221807256290592,-1.303148520483561,-1.3178787304844282,-0.5123432417699318,-1.0757039160370607,1.6398659336887866,0.5962622292605694,-1.2295491923609592,0.5293149796137718,0.5421883565125561,0.5156681157818841,0.4438272373540634,-1.404862224086281,-0.9323693025477061,-1.4248201496696318
2011-07-18 07:00:00,0.46441632196540716,0.4734203805764666,0.4515121724542745,0.4687008962492533,0.2555952527050796,1.3107844345693567,0.7121497131273293,1.0130419349770587,-1.3929133045630466,-1.2550844807238493,-1.006711113489118,-1.0310150601321264,0.5171499090645002,-1.277617601041148,-1.319341060482296,-0.33851163383892097,-1.2499166204807477,1.5383602446386375,0.7033429982833564,-1.1512591865830808,0.5242897983982463,0.5394011121246494,0.5083904754142373,0.506645552816699,-0.9956780313206011,-0.6825792346917967,-1.481469092250842
2011-07-18 08:00:00,0.46897073028050623,0.4704172567321965,0.46455130094051494,0.47198014860469073,0.17932205337664558,0.3897512098982857,0.14199541234688415,0.3712932265061476,-1.2171229840457314,-1.2848741319434005,-1.0772045526234175,-0.9064207533755484,0.5129107068656873,-1.188556104948779,-1.293961632492298,-0.17709656933155385,-1.350001195032593,1.2404829908340498,0.698322923292386,-0.9317703407038015,0.5210687620252826,0.5395457230409958,0.5017765918843883,0.6017590924072124,-0.9072850409001645,-0.8280613621244142,-1.6162669505371463
2011-07-18 09:00:00,0.47170337526956574,0.480791684557858,0.4657366762574455,0.4727999616935496,0.06491225438394008,0.9182986854197001,0.7190190420523958,0.4886021302051188,-1.3779673762471838,-1.2902887055197727,-1.1347460064452035,-0.740692136247308,0.5091533604542802,-1.0018504366320298,-1.1904999612305291,-0.08694086319679563,-1.156537645889779,0.8824097436101586,0.7536027545361705,-0.7637994593996802,0.5182805381776814,0.5396227973178326,0.49609997057667116,0.6827259110275151,-0.8851867932950692,-0.7072837468973812,-1.080511596976709
2011-07-18 10:00:00,0.47297860959779386,0.46240892648080817,0.4619981848732786,0.45476407373864064,-1.0900819068750947,0.07576261057860254,-0.7647560057618848,0.8681309362900945,-1.7847334679473934,-1.3557166317044578,-1.1946355455234623,-0.7707373311002691,0.5040351671756865,-1.1103899313047219,-1.1330762498979756,0.005984070175007426,-1.2426028050514244,0.7967444741197627,0.7093839863916005,-0.8801813122637523,0.5140526431930853,0.5395679202247763,0.48766562241311684,0.8006212283160109,-1.2977862059701204,-0.29005198520393927,-1.3821872545483145
2011-07-18 11:00:00,0.4550342408363012,0.4752404556336001,0.4621805503066538,0.48145354429817827,1.5794800696200413,0.8031695323357642,1.5570771709105002,-0.5050732893627059,-0.9101080447996833,-1.2796226878867258,-1.2264319434303452,-0.41126831343349296,0.5019477339522186,-0.9441205016406424,-1.0491403824312566,0.019355117882681665,-0.9773878598185244,0.49507384411745636,0.7508172144928894,-0.6211642704021807,0.5097290738607783,0.5322282093911975,0.4863914814245668,0.7143194945324375,-0.44449171348227234,0.3797147901458891,-1.017970500206941
2011-07-18 12:00:00,0.4811765445649723,0.47105428300219343,0.47795516029350377,0.47198014860469073,-0.5507214259096853,-0.34288885518102735,-0.730409361136484,0.28158641779503163,-1.0103149589514355,-1.2453595577003003,-1.244612789958868,-0.23704896041978332,0.49915635795457525,-0.8867673937854421,-1.009622428003558,0.03177109075409235,-1.044852360691857,0.36751101916378537,0.6593191327419992,-0.5699697811667257,0.5052642709675639,0.525424850681226,0.48429241826796027,0.6472413443966887,-0.7255504989041491,-0.0045776219400703215,-0.3418622502090782
2011-07-18 13:00:00,0.47215881610107663,0.5025415814906071,0.483608488728098,0.4919289337669411,1.1817698159789756,1.1433238482654735,2.3264420105180097,-0.8293979054715571,-0.7271630915209616,-1.1207208712949572,-1.232761391281343,0.1472320858573758,0.4985318019101408,-0.4187998958503457,-0.7721397995665497,-0.1121562763027046,-0.2534933572495649,0.05690489838812313,0.7440914819483003,-0.19405496439719588,0.5017653233941037,0.5171337933188008,0.48563430154786574,0.5106212803516029,0.0047517045186464355,0.571860996189006,0.16641814694343643
